,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
613,TimeSide,Parisson/TimeSide,audio,,https://github.com/Ircam-WAM/TimeSide,https://github.com/Ircam-WAM/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-04-05 11:05:48.000000,2023-02-01 10:38:52,3728.0,8.0,58.0,25.0,108.0,40.0,174.0,349.0,scalable audio processing framework and server written in Python.,22.0,22,False,2023-01-03 17:34:09,1.1.3,6.0,TimeSide,,,,,16.0,16.0,https://pypi.org/project/TimeSide,77.0,77.0,,,,,,,,3.0,,,,,,,,,,Ircam-WAM/TimeSide,,,,,
614,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2023-03-01 01:18:37.000000,2023-03-01 01:18:29,2450.0,4.0,55.0,9.0,221.0,29.0,71.0,231.0,Python recommendation toolkit.,13.0,22,False,2022-08-16 20:26:42,0.14.2,21.0,lenskit,conda-forge/lenskit,,,,80.0,80.0,https://pypi.org/project/lenskit,1433.0,2048.0,https://anaconda.org/conda-forge/lenskit,2022-08-17 15:08:24.355,17838.0,,,,,3.0,,,,,,,,,,,,,,,
615,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,,795.0,173.0,1588.0,61.0,74.0,6359.0,A natural language modeling framework based on PyTorch.,234.0,21,False,2020-06-08 23:30:58,0.3.3,9.0,pytext-nlp,,,,['pytorch'],,,https://pypi.org/project/pytext-nlp,233.0,239.0,,,,,,,,3.0,321.0,,,,,,,,-7.0,,,,,,
616,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2022-12-14 05:20:03.000000,2022-08-09 13:26:32,565.0,,1081.0,306.0,202.0,53.0,205.0,4345.0,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,21,True,,,,,,shadowreaver/crypto-signal,,,,,,,2130.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,142721.0,3.0,,,,,,,,,,,,,,,
617,ReAgent,facebookresearch/ReAgent,reinforcement-learning,,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000,2023-04-05 21:17:42.000000,2023-04-05 21:13:55,1546.0,31.0,483.0,151.0,606.0,32.0,75.0,3372.0,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",154.0,21,True,,,,reagent,,,,['pytorch'],,,https://pypi.org/project/reagent,17.0,17.0,,,,,,,,3.0,,,,,,,,,,,,,,,
618,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,,2018-10-01 20:41:16.000,2022-12-08 21:21:56.000000,2022-12-08 21:13:23,167.0,,427.0,92.0,78.0,53.0,137.0,3214.0,Generate embeddings from large-scale graph-structured data.,29.0,21,False,2019-10-14 16:45:11,1.0.0,3.0,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,173425.0,173428.0,,,,,,,,3.0,153.0,,,,,,,,,,,,,,
619,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2023-03-24 02:21:35.000000,2021-05-06 12:10:38,127.0,,138.0,49.0,36.0,,30.0,2825.0,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,21,False,2021-05-01 13:59:02,0.0.11,2.0,opyrator,conda-forge/opyrator,,,,43.0,43.0,https://pypi.org/project/opyrator,153.0,217.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,962.0,,,,,3.0,,,,,,,,,,,,,,,
620,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-03-20 10:13:27.000000,2022-07-20 20:54:36,1904.0,,319.0,102.0,999.0,84.0,260.0,2777.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,21,True,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
621,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2022-10-28 22:04:55.000000,2022-10-28 22:04:55,271.0,,228.0,43.0,108.0,54.0,64.0,2730.0,"Text preprocessing, representation and visualization from zero to hero.",20.0,21,True,2021-07-01 16:53:52,1.1.0,4.0,texthero,,,,,,,https://pypi.org/project/texthero,23296.0,23298.0,,,,,,,,3.0,103.0,,,,,,,,,,,,,,
622,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-04-06 04:26:38.000000,2023-04-06 04:26:10,268.0,23.0,295.0,56.0,241.0,152.0,108.0,2655.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,21,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,1367.0,1383.0,,,,,,,,3.0,653.0,,,,,,,,,,,,,,
623,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2022-09-16 23:58:37.000000,2021-09-30 21:51:09,8208.0,,169.0,55.0,895.0,129.0,586.0,1806.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",49.0,21,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,22.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621,963.0,,,,,3.0,,,,,,,,,,,,,,,
624,fast-bert,utterworks/fast-bert,nlp,,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2023-03-31 21:30:31.000000,2023-03-31 21:30:30,328.0,2.0,331.0,42.0,66.0,153.0,95.0,1788.0,Super easy library for BERT based NLP models.,36.0,21,True,2020-07-09 12:05:40,1.8.0,5.0,fast-bert,,,,,,,https://pypi.org/project/fast-bert,3014.0,3014.0,,,,,,,,3.0,,,,,,,,,,,,,,,
625,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-12-24 01:08:10.000000,2021-09-20 16:03:46,382.0,,227.0,41.0,32.0,47.0,89.0,1781.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,21,False,,,,torchmeta,,,,['pytorch'],121.0,121.0,https://pypi.org/project/torchmeta,2627.0,2627.0,,,,,,,,3.0,,,,,,,,,,,,,,,
626,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113.0,,194.0,42.0,35.0,38.0,21.0,1769.0,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,21,False,,,1.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],357.0,357.0,https://pypi.org/project/MulticoreTSNE,3152.0,3590.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,23225.0,,,,,3.0,,,,,,,,,,,,,,,
627,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,,304.0,97.0,45.0,179.0,216.0,1604.0,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,21,False,2017-09-12 03:01:00,2.7.0,12.0,auto_ml,,,,,,,https://pypi.org/project/auto_ml,620.0,620.0,,,,,,,,3.0,42.0,,,,,,,,,,,,,,
628,bonobo,python-bonobo/bonobo,data-pipelines,,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000,2022-12-08 05:45:39.000000,2021-03-10 15:44:00,981.0,,136.0,59.0,247.0,72.0,108.0,1543.0,Extract Transform Load for Python 3.5+.,37.0,21,False,,,,bonobo,,,http://docs.bonobo-project.org/en/master/,,158.0,158.0,https://pypi.org/project/bonobo,6801.0,6801.0,,,,,,,,3.0,,,,,,,,,,,,,,,
629,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2023-03-24 21:54:58.000000,2020-12-17 06:57:15,932.0,,300.0,67.0,198.0,1.0,74.0,1541.0,DELTA is a deep learning based natural language and speech processing platform.,41.0,21,False,2020-07-16 09:31:45,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,6.0,284.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13110.0,3.0,,,,,,,,,,,,,,,
630,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2023-04-06 04:41:10.000000,2023-03-31 01:44:18,472.0,74.0,222.0,49.0,303.0,1.0,60.0,1517.0,A lightweight library for PyTorch training tools and utilities.,83.0,21,False,,,,torchnet,,,,['pytorch'],,,https://pypi.org/project/torchnet,13021.0,13021.0,,,,,,,,3.0,,,,,,,,,,,,,,,
631,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,113.0,29.0,31.0,57.0,50.0,1511.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,21,False,,,,higher,,,,['pytorch'],233.0,233.0,https://pypi.org/project/higher,26470.0,26470.0,,,,,,,,3.0,,,,,,,,,,,,,,,
632,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2022-10-17 19:34:58.000000,2022-10-17 19:34:56,1930.0,,280.0,47.0,799.0,67.0,485.0,1499.0,jiant is an nlp toolkit.,59.0,21,True,2021-05-10 18:55:49,2.2.0,19.0,jiant,,,,,2.0,2.0,https://pypi.org/project/jiant,101.0,101.0,,,,,,,,3.0,,,,,,,,,,,,,,,
633,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298.0,,360.0,64.0,47.0,37.0,72.0,1469.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,21,False,2018-06-03 13:51:56,1.0.0,5.0,anago,,,,['tensorflow'],31.0,31.0,https://pypi.org/project/anago,444.0,444.0,,,,,,,,3.0,,,,,,,,,,,,,,,
634,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,,2017-06-01 16:59:24.000,2023-03-25 00:12:22.000000,2020-08-25 09:26:27,1121.0,,271.0,66.0,50.0,20.0,74.0,1407.0,MLBox is a powerful Automated Machine Learning python library.,9.0,21,False,2019-08-25 22:46:42,0.8.1,7.0,mlbox,,,,,32.0,32.0,https://pypi.org/project/mlbox,711.0,711.0,,,,,,,,3.0,,,,,,,,,,,,,,,
635,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-03-31 14:57:46.777000,2022-08-31 13:13:15,103.0,,71.0,39.0,13.0,7.0,26.0,1132.0,A Graph Neural Network Library in Jax.,17.0,21,True,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],67.0,67.0,https://pypi.org/project/jraph,7278.0,7374.0,https://anaconda.org/conda-forge/jraph,2023-03-31 14:57:46.777,1742.0,,,,,3.0,,,,,,,,,,,,,,,
636,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2023-02-14 14:20:21.000000,2022-12-03 17:48:51,1188.0,,75.0,26.0,131.0,63.0,126.0,1115.0,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",21.0,21,True,2022-04-13 10:24:33,0.8.1,13.0,kp,,,,,6.0,6.0,https://pypi.org/project/kp,85.0,93.0,,,,,,,,3.0,281.0,,,,,,,,,,,,,,
637,Skater,oracle/Skater,interpretability,,https://github.com/oracle/skater,https://github.com/oracle/skater,UPL-1.0,2017-01-26 05:45:42.000,2023-03-21 12:52:00.000000,2023-03-21 12:52:00,1113.0,7.0,175.0,56.0,151.0,67.0,97.0,1065.0,Python Library for Model Interpretation/Explanations.,37.0,21,False,2018-09-21 06:46:11,1.1.2,15.0,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,2425.0,3240.0,https://anaconda.org/conda-forge/skater,2021-11-15 19:51:51.883,57061.0,,,,,3.0,,,,,,,,,,,,,,,
638,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2023-04-05 00:48:31.000000,2023-04-05 00:45:35,164.0,3.0,100.0,36.0,22.0,15.0,97.0,991.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,14.0,21,True,2023-01-06 04:55:10,2.0.9,66.0,ngt,,,,,,,https://pypi.org/project/ngt,14274.0,14274.0,,,,,,,,3.0,,,,,,,,,,,,,,,
639,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2022-06-30 08:14:18.000000,2022-06-30 08:14:18,208.0,,107.0,50.0,98.0,38.0,51.0,978.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,21,True,2021-11-18 20:27:53,0.3.1,7.0,tf-explain,,,,['tensorflow'],163.0,163.0,https://pypi.org/project/tf-explain,2211.0,2211.0,,,,,,,,3.0,,,,,,,,,,,,,,,
640,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205.0,,247.0,46.0,45.0,25.0,127.0,942.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,21,False,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],24.0,24.0,https://pypi.org/project/aocr,250.0,250.0,,,,,,,,3.0,,,,,,,,,,,,,,,
641,mrq,pricingassistant/mrq,data-pipelines,,https://github.com/pricingassistant/mrq,https://github.com/pricingassistant/mrq,MIT,2014-02-13 09:32:40.000,2023-04-04 19:25:58.000000,2020-12-13 18:58:15,709.0,,114.0,62.0,70.0,52.0,119.0,873.0,Mr. Queue - A distributed worker task queue in Python using Redis & gevent.,40.0,21,False,2018-08-31 13:59:56,0.9.10,5.0,mrq,,,,,30.0,30.0,https://pypi.org/project/mrq,358.0,358.0,,,,,,,,3.0,,,,,,,,,,,,,,,
642,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-04-04 09:28:01.000000,2023-03-15 23:56:54,407.0,82.0,99.0,16.0,76.0,11.0,88.0,873.0,A standard framework for modelling Deep Learning Models for tabular data.,15.0,21,True,2023-01-20 12:52:22,1.0.1,3.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,2930.0,2930.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,,
643,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2023-01-17 06:54:34.000000,2022-12-07 13:45:45,1234.0,,132.0,25.0,593.0,58.0,510.0,814.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,True,2022-02-10 15:53:08,0.12.0,41.0,icevision,,,,,,,https://pypi.org/project/icevision,5390.0,5390.0,,,,,,,,3.0,,,,,,,,,,,,,,,
644,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,,69.0,6.0,5.0,1.0,22.0,758.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,True,2021-10-03 18:24:15,0.1.7,3.0,iterative-stratification,,,,['sklearn'],293.0,293.0,https://pypi.org/project/iterative-stratification,59134.0,59134.0,,,,,,,,3.0,,,,,,,,,,,,,,,
645,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2023-03-30 20:05:58.000000,2019-11-15 21:43:53,221.0,,158.0,76.0,98.0,49.0,43.0,755.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,21,False,2018-11-16 20:50:02,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorframes,31410.0,31410.0,,,,,,,,3.0,,,,,,,,,,,,,,,
646,Baal,ElementAI/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2023-04-01 22:32:04.000000,2023-04-01 22:32:04,199.0,5.0,70.0,19.0,139.0,21.0,73.0,728.0,Library to enable Bayesian active learning in your research or labeling work.,19.0,21,True,2022-10-28 21:55:27,1.7.0,11.0,baal,conda-forge/baal,,,,48.0,48.0,https://pypi.org/project/baal,1451.0,1635.0,https://anaconda.org/conda-forge/baal,2022-10-31 01:52:41.875,4968.0,,,,,3.0,,,,,,,,,,baal-org/baal,,,,,
647,pdpipe,pdpipe/pdpipe,data-pipelines,,https://github.com/pdpipe/pdpipe,https://github.com/pdpipe/pdpipe,MIT,2017-01-24 20:37:22.000,2023-03-27 17:52:21.000000,2022-12-24 17:10:19,440.0,,43.0,18.0,48.0,14.0,38.0,704.0,Easy pipelines for pandas DataFrames.,11.0,21,True,2022-09-19 07:35:46,0.3.2,47.0,pdpipe,conda-forge/pdpipe,,,['pandas'],52.0,52.0,https://pypi.org/project/pdpipe,1991.0,2681.0,https://anaconda.org/conda-forge/pdpipe,2022-09-24 21:43:31.524,20025.0,,,,,3.0,,,,,,,,,,,,,,,
648,vecstack,vecxoz/vecstack,others,,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,,2016-11-08 13:23:21.000,2021-05-23 07:15:46.567000,2019-10-30 09:27:48,189.0,,78.0,21.0,12.0,,38.0,671.0,Python package for stacking (machine learning technique).,,21,False,2019-08-12 16:09:01,0.4.0,5.0,vecstack,conda-forge/vecstack,,,,279.0,279.0,https://pypi.org/project/vecstack,9287.0,9344.0,https://anaconda.org/conda-forge/vecstack,2021-05-23 07:15:46.567,1318.0,,,,,3.0,,,,,,,,,,,,,,,
649,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2021-03-26 19:56:57.000000,2021-03-26 19:56:57,430.0,,67.0,28.0,422.0,10.0,237.0,630.0,torchbearer: A model fitting library for PyTorch.,13.0,21,False,2020-01-31 14:07:22,0.5.3,24.0,torchbearer,,,,['pytorch'],75.0,75.0,https://pypi.org/project/torchbearer,679.0,679.0,,,,,,,,3.0,,,,,,,,,,,,,,,
650,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-03-23 15:22:25.321000,2023-03-16 16:14:19,588.0,3.0,110.0,15.0,46.0,22.0,104.0,628.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,28.0,21,True,2023-03-16 18:03:36,1.6.1,30.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,17222.0,18822.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-03-23 15:22:25.321,56033.0,,,,,3.0,,,,,,,,,,,,,,,
651,HpBandSter,automl/HpBandSter,hyperopt,,https://github.com/automl/HpBandSter,https://github.com/automl/HpBandSter,BSD-3-Clause,2017-12-17 20:28:20.000,2022-10-16 06:18:34.000000,2022-04-22 06:33:31,188.0,,110.0,27.0,23.0,54.0,35.0,562.0,a distributed Hyperband implementation on Steroids.,11.0,21,True,2019-07-30 12:47:43,1.0,1.0,hpbandster,conda-forge/hpbandster,,,,333.0,333.0,https://pypi.org/project/hpbandster,20217.0,20519.0,https://anaconda.org/conda-forge/hpbandster,2020-12-11 15:57:39.186,8475.0,,,,,3.0,,,,,,,,,,,,,,,
652,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-08-16 18:12:08.000000,2022-08-16 17:43:49,1877.0,,55.0,18.0,215.0,43.0,273.0,560.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,True,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,44.0,44.0,https://pypi.org/project/neuraxle,338.0,338.0,,,,,,,,3.0,,,,,,,,,,,,,,,
653,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2023-03-16 14:09:45.996000,2018-12-04 14:43:25,32.0,,66.0,23.0,7.0,20.0,41.0,548.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,21,False,2018-01-15 18:11:51,0.9.0,8.0,pivottablejs,anaconda/pivottablejs,,,['jupyter'],315.0,315.0,https://pypi.org/project/pivottablejs,26609.0,26634.0,https://anaconda.org/anaconda/pivottablejs,2023-03-16 14:09:45.996,2180.0,,,,,3.0,,,,,,,,,,,,,,,
654,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-03-27 07:10:33.000000,2023-03-27 07:10:33,410.0,4.0,49.0,59.0,8.0,18.0,24.0,462.0,Python library assists deep learning on graphs.,17.0,21,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,45.0,45.0,https://pypi.org/project/deepsnap,707.0,707.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,
655,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2023-02-16 17:51:36.000000,2023-02-15 18:07:44,492.0,7.0,32.0,12.0,213.0,12.0,34.0,434.0,Monitor the stability of a Pandas or Spark dataframe.,16.0,21,True,2022-10-19 14:33:39,1.4.0,30.0,popmon,,,,"['pandas', 'spark']",19.0,19.0,https://pypi.org/project/popmon,12031.0,12032.0,,,,,,,,3.0,50.0,,,,,,,,,,,,,,
656,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-04-03 19:36:17.000000,2023-04-03 19:36:16,258.0,6.0,77.0,20.0,232.0,4.0,16.0,362.0,A toolkit that streamlines and automates the generation of model cards.,21.0,21,True,2023-04-03 17:58:08,2.0.0,8.0,model-card-toolkit,,,,,13.0,13.0,https://pypi.org/project/model-card-toolkit,1790.0,1790.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,
657,pysparkling,svenkreiss/pysparkling,data-pipelines,,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,,2015-05-09 19:23:20.000,2022-11-13 18:39:51.000000,2022-11-13 18:39:01,1534.0,,43.0,8.0,140.0,6.0,21.0,257.0,A pure Python implementation of Apache Sparks RDD and DStream interfaces.,10.0,21,False,2022-11-13 18:39:51,0.6.2,27.0,pysparkling,conda-forge/pysparkling,,,,148.0,148.0,https://pypi.org/project/pysparkling,11967.0,12130.0,https://anaconda.org/conda-forge/pysparkling,2021-03-23 19:51:42.850,4099.0,,,,,3.0,,,,,,,,,,,,,,,
658,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2022-12-12 14:53:50.000000,2022-12-12 14:53:36,244.0,,21.0,7.0,4.0,18.0,52.0,230.0,Multiple Imputation with LightGBM in Python.,6.0,21,False,2022-12-12 14:01:15,DOI,8.0,miceforest,conda-forge/miceforest,,,,58.0,58.0,https://pypi.org/project/miceforest,21416.0,21787.0,https://anaconda.org/conda-forge/miceforest,2022-08-13 22:30:51.710,7792.0,,,,,2.0,,,,,,,,,,,,,,,
659,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-02-16 21:22:03.000000,2023-02-06 22:03:09,575.0,3.0,19.0,18.0,463.0,68.0,75.0,219.0,Functional tensors for probabilistic programming.,11.0,21,False,2023-01-23 08:31:45,0.4.5,11.0,funsor,,,,['pytorch'],44.0,44.0,https://pypi.org/project/funsor,1150.0,1150.0,,,,,,,,3.0,,,,,,,,,,,,,,,
