,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
720,kglib,vaticle/kglib,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2022-10-04 10:17:03.000000,2022-10-04 10:17:00,505,15.0,92.0,34.0,104.0,11.0,50.0,524,TypeDB-ML is the Machine Learning integrations library for TypeDB.,11.0,19,True,2022-07-29 11:37:34,0.3.0,8.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,27.0,31.0,,,,,,,,3.0,211.0,,,,,,vaticle/typedb-ml,,,,,,,,
721,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2022-06-08 03:46:06.000000,2022-06-08 03:46:02,305,,96.0,10.0,14.0,4.0,14.0,513,Make Waffle Charts in Python.,6.0,19,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,158.0,158.0,https://pypi.org/project/pywaffle,7981.0,8135.0,https://anaconda.org/conda-forge/pywaffle,2022-06-05 04:31:54.543,7106.0,,,,,3.0,,,,,,,,,,,,,,,
722,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,,2018-02-18 13:42:47.000,2022-07-24 13:44:59.000000,2020-10-23 14:31:57,247,,80.0,26.0,30.0,25.0,6.0,485,machine learning with logical rules in Python.,18.0,19,False,2020-12-11 09:37:02,1.0.1,1.0,skope-rules,,,,['sklearn'],139.0,139.0,https://pypi.org/project/skope-rules,120697.0,120697.0,,,,,,,,3.0,,,,,,,,,,,,,,,
723,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406,,47.0,58.0,6.0,17.0,24.0,438,Python library assists deep learning on graphs.,15.0,19,False,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,30.0,30.0,https://pypi.org/project/deepsnap,399.0,399.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,
724,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253,,89.0,20.0,52.0,25.0,17.0,402,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,False,2020-06-10 01:13:04,0.4.3,6.0,rrcf,,,,,38.0,38.0,https://pypi.org/project/rrcf,8364.0,8364.0,,,,,,,,3.0,,,,,,,,,,,,,,,
725,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2022-09-30 19:09:36.000000,2022-07-22 15:13:31,3655,1.0,55.0,26.0,89.0,58.0,152.0,334,Scalable audio processing framework written in Python with a RESTful API.,22.0,19,False,2020-10-13 12:20:46,1.0.0a,5.0,TimeSide,,,,,16.0,16.0,https://pypi.org/project/TimeSide,131.0,131.0,,,,,,,,3.0,,,,,,,,,,,,,,,
726,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-10-01 01:46:54.000000,2022-10-01 01:45:40,600,8.0,55.0,31.0,347.0,13.0,82.0,332,IPython/Jupyter notebook module for Vega and Vega-Lite.,11.0,19,True,,,27.0,vega,conda-forge/vega,,,['jupyter'],,,https://pypi.org/project/vega,10654.0,17352.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,509097.0,,,,,3.0,,,,,,,,,,,,,,,
727,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2021-12-05 02:53:17.000000,2021-03-29 16:56:48,6427,,128.0,36.0,341.0,41.0,111.0,325,Neuroimaging in Python FMRI analysis package.,63.0,19,False,,,2.0,nipy,conda-forge/nipy,,,,,,https://pypi.org/project/nipy,1580.0,3111.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,96476.0,,,,,3.0,,,,,,,,,,,,,,,
728,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-09-26 22:04:11.000000,2021-05-28 01:21:58,393,,126.0,34.0,318.0,75.0,124.0,282,Brain Imaging Analysis Kit.,34.0,19,False,,,,brainiak,,brainiak/brainiak,,,16.0,16.0,https://pypi.org/project/brainiak,146.0,155.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,772.0,3.0,,,,,,,,,,,,,,,
729,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-10-06 10:50:50.000000,2022-10-06 10:50:46,307,9.0,69.0,21.0,308.0,4.0,9.0,279,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,19,False,2022-10-05 23:04:26,0.41.0,20.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,671.0,671.0,,,,,,,,3.0,,,,,,,,,,,,,,,
730,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2022-10-13 06:45:56.000000,2022-10-13 06:22:23,302,138.0,9.0,9.0,2.0,23.0,83.0,217,A command-line utility to provision infrastructure for ML workflows.,3.0,19,False,2022-10-04 06:37:20,0.0.8,2.0,dstack,,,,,,,https://pypi.org/project/dstack,661.0,661.0,,,,,,,,3.0,,,,,,8.0,,,,,,,,,
731,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-08-23 08:19:52.000000,2022-08-23 08:07:43,255,6.0,26.0,10.0,187.0,19.0,72.0,164,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,19,False,2020-10-12 12:26:09,0.5.1,3.0,celer,,,,['sklearn'],17.0,17.0,https://pypi.org/project/celer,494.0,494.0,,,,,,,,3.0,,,,,,,,,,,,,,,
732,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432,,455.0,84.0,179.0,100.0,161.0,3279,A high performance and generic framework for distributed DNN training.,19.0,18,True,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,68.0,99.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1275.0,3.0,,,,,,,,,,,,,,,
733,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05,112,,344.0,104.0,14.0,52.0,15.0,3250,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,18,False,,,,tensorwatch,,,,,92.0,92.0,https://pypi.org/project/tensorwatch,1025.0,1025.0,,,,,,,,3.0,,,,,,,,,,,,,,,
734,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,,2016-03-08 18:16:45.000,2022-05-14 16:58:36.000000,2021-09-21 13:07:59,405,,383.0,100.0,54.0,55.0,48.0,2807,Quickly search over billions of images.,19.0,18,False,2017-02-06 08:12:01,1.1.2,10.0,image_match,,,,,,,https://pypi.org/project/image_match,1139.0,1139.0,,,,,,,,3.0,,,,,,,,,,,,,,,
735,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2022-07-18 20:48:20.000000,2020-02-09 21:03:48,299,,398.0,108.0,80.0,62.0,48.0,2778,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,123.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,7911.0,,,,,3.0,,,,,,,,,,,,,,,
736,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22,,235.0,30.0,18.0,22.0,36.0,2392,A small package to create visualizations of PyTorch execution graphs.,6.0,18,False,,,,,,,,,786.0,786.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
737,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171,,347.0,86.0,4.0,3.0,18.0,2008,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,18,True,,,,pdftabextract,,,,,42.0,42.0,https://pypi.org/project/pdftabextract,522.0,522.0,,,,,,,,3.0,,,,,,,,,,,,,,,
738,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394,2.0,556.0,76.0,48.0,22.0,64.0,1752,Common financial technical indicators implemented in Pandas.,28.0,18,False,2021-04-03 08:51:49,1.3,18.0,finta,,,,,,,https://pypi.org/project/finta,6384.0,6384.0,,,,,,,,3.0,,,,,,,,,,,,,,,
739,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-10-07 23:07:12.000000,2022-05-24 23:48:09,791,,63.0,10.0,882.0,113.0,65.0,1590,Version control for machine learning.,17.0,18,True,2021-03-11 20:50:26,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,201.0,201.0,,,,,,,,3.0,,,,,,,,,,,,,,,
740,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-10-11 13:00:22.000000,2022-10-10 09:10:51,116,26.0,63.0,16.0,45.0,23.0,29.0,1417,Accelerate AI models inference leveraging best-of-breed optimization techniques.,11.0,18,True,,,12.0,nebullvm,,,,,3.0,3.0,https://pypi.org/project/nebullvm,429.0,429.0,,,,,,,,3.0,,,,,,,,,,,,,,,
741,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62,,95.0,39.0,13.0,12.0,9.0,1255,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,63.0,63.0,https://pypi.org/project/doc2text,2003.0,2003.0,,,,,,,,3.0,,,,,,,,,,,,,,,
742,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-09-16 13:39:01.000000,2022-09-11 09:25:42,1034,4.0,67.0,25.0,122.0,60.0,121.0,971,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",20.0,18,True,2022-04-13 10:24:33,0.8.1,13.0,kp,,,,,4.0,4.0,https://pypi.org/project/kp,122.0,128.0,,,,,,,,3.0,181.0,,,,,,,,,,,,,,
743,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2022-05-13 18:48:13.000000,2022-05-13 18:48:12,83,,169.0,27.0,56.0,1.0,26.0,828,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",16.0,18,True,,,,saliency,,,,['tensorflow'],44.0,44.0,https://pypi.org/project/saliency,959.0,959.0,,,,,,,,3.0,,,,,,,,,,,,,,,
744,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2022-09-10 19:14:50.000000,2020-05-03 16:12:29,469,,118.0,34.0,43.0,16.0,11.0,827,"A program for financial portfolio management, analysis and optimisation.",5.0,18,False,,,5.0,FinQuant,,,,,31.0,31.0,https://pypi.org/project/FinQuant,209.0,209.0,,,,,,,,3.0,,,,,,,,,,,,,,,
745,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2022-05-12 09:12:38.000000,2022-04-23 13:47:59,417,,159.0,58.0,4.0,12.0,29.0,811,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,18,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,105.0,105.0,,,,,,,,3.0,,,,,,,,,,,,,,,
746,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107,,176.0,34.0,15.0,18.0,22.0,784,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,18,True,,,,tffm,,,,['tensorflow'],11.0,11.0,https://pypi.org/project/tffm,1468.0,1468.0,,,,,,,,3.0,,,,,,,,,,,,,,,
747,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2022-10-09 22:43:23.000000,2021-10-13 21:05:33,5078,,75.0,19.0,58.0,2.0,13.0,650,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,True,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,3773.0,3773.0,,,,,,,,3.0,19.0,,,,,,,,,,,,,,
748,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-10-07 07:25:17.000000,2021-09-16 17:56:31,171,,133.0,31.0,76.0,8.0,54.0,540,Code for the TCAV ML interpretability project.,19.0,18,False,2018-11-21 15:34:40,0.2,2.0,tcav,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/tcav,138.0,138.0,,,,,,,,3.0,,,,,,,,,,,,,,,
749,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775,,132.0,59.0,72.0,18.0,71.0,522,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,12.0,12.0,https://pypi.org/project/atm,74.0,74.0,,,,,,,,3.0,,,,,,,,,,,,,,,
750,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2022-07-27 19:55:38.000000,2022-07-27 19:55:38,93,11.0,36.0,11.0,8.0,13.0,17.0,521,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,18,True,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,10.0,10.0,https://pypi.org/project/parallelformers,304.0,304.0,,,,,,,,3.0,,,,,,,,,,,,,,,
751,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362,,91.0,29.0,11.0,35.0,8.0,429,A python library for Bayesian time series modeling.,6.0,18,False,,,,pydlm,,,,,27.0,27.0,https://pypi.org/project/pydlm,22424.0,22424.0,,,,,,,,3.0,,,,,,,,,,,,,,,
752,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204,,79.0,23.0,18.0,5.0,20.0,422,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,True,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],10.0,10.0,https://pypi.org/project/caserecommender,308.0,308.0,,,,,,,,3.0,,,,,,,,,,,,,,,
753,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292,,46.0,10.0,37.0,27.0,37.0,328,Data imputations library to preprocess datasets with missing data.,11.0,18,True,,,,impyute,,,,,155.0,155.0,https://pypi.org/project/impyute,5488.0,5488.0,,,,,,,,3.0,,,,,,,,,,,,,,,
754,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42,,46.0,25.0,19.0,16.0,15.0,327,Logging MXNet data for visualization in TensorBoard.,9.0,18,False,2018-05-22 20:20:50,0.1.0,1.0,mxboard,,,,['mxnet'],164.0,164.0,https://pypi.org/project/mxboard,7520.0,7520.0,,,,,,,,3.0,,,,,,,,,,,,,,,
755,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823,,48.0,11.0,60.0,16.0,41.0,313,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,24.0,24.0,https://pypi.org/project/parameter-sherpa,537.0,537.0,,,,,,,,3.0,,,,,,,,,,,,,,,
756,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58,,49.0,26.0,38.0,7.0,10.0,282,Distributed scikit-learn meta-estimators in PySpark.,7.0,18,False,,,,sk-dist,,,,"['sklearn', 'spark']",11.0,11.0,https://pypi.org/project/sk-dist,183834.0,183834.0,,,,,,,,3.0,,,,,,,,,,,,,,,
757,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2022-09-30 14:12:07.000000,2022-09-30 14:11:30,322,24.0,23.0,16.0,3.0,6.0,19.0,275,,22.0,18,False,,,,dm-launchpad,,,,['tensorflow'],26.0,26.0,https://pypi.org/project/dm-launchpad,6315.0,6315.0,,,,,,,,3.0,,,,,,,,,,,,,,,
758,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2022-09-30 18:58:01.000000,2022-05-17 17:14:41,62,,48.0,6.0,7.0,6.0,13.0,274,TextAugment: Text Augmentation Library.,6.0,18,False,2020-11-05 15:04:26,1.3.4,8.0,textaugment,,,,,25.0,25.0,https://pypi.org/project/textaugment,4059.0,4060.0,,,,,,,,3.0,53.0,,,,,,,,,,,,,,
759,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2022-09-26 07:14:19.000000,2022-09-26 07:14:12,621,2.0,62.0,27.0,29.0,26.0,110.0,240,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,18,False,2021-10-31 08:33:47,1.7.6,13.0,somoclu,conda-forge/somoclu,,,,,,https://pypi.org/project/somoclu,1479.0,2556.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,65746.0,,,,,3.0,1612.0,,,,,,,,,,,,,,
760,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2022-05-05 21:21:02.000000,2022-04-08 17:51:44,568,,17.0,16.0,454.0,67.0,75.0,197,Functional tensors for probabilistic programming.,10.0,18,False,2022-03-21 15:23:15,0.4.3,9.0,funsor,,,,['pytorch'],35.0,35.0,https://pypi.org/project/funsor,1458.0,1458.0,,,,,,,,3.0,,,,,,,,,,,,,,,
761,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2022-10-13 12:27:51.000000,2022-10-13 12:27:50,343,94.0,17.0,2.0,135.0,,,150,Free automated data enrichment library for machine learning searches through thousands of ready-to-use features from..,8.0,18,False,2022-08-26 07:24:03,1.1.16,80.0,upgini,,,,,1.0,1.0,https://pypi.org/project/upgini,2255.0,2255.0,,,,,,,,3.0,,,,,,,,,,,,,,,
762,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2022-06-09 15:33:29.000000,2022-06-09 15:33:29,494,,1331.0,473.0,19.0,58.0,163.0,6751,A customisable 3D platform for agent-based AI research.,8.0,17,False,2020-12-07 11:26:33,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
763,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47,,768.0,221.0,24.0,4.0,120.0,5166,Build Graph Nets in Tensorflow.,10.0,17,False,,,,graph-nets,,,,['tensorflow'],,,https://pypi.org/project/graph-nets,664.0,664.0,,,,,,,,3.0,,,,,,,,,,,,,,,
764,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31,,157.0,46.0,3.0,13.0,15.0,1505,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,17,False,2020-11-18 08:18:54,0.4.0,11.0,lambda-networks,,,,['pytorch'],6.0,6.0,https://pypi.org/project/lambda-networks,84.0,84.0,,,,,,,,3.0,,,,,,,,,,,,,,,
765,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316,,106.0,54.0,34.0,21.0,13.0,1265,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,17,False,2017-08-21 00:53:25,0.5.1,20.0,xcessiv,,,,,1.0,1.0,https://pypi.org/project/xcessiv,156.0,156.0,,,,,,,,3.0,,,,,,,,,,,,,,,
766,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2022-09-30 19:32:26.000000,2021-03-15 07:00:08,66,,108.0,21.0,36.0,17.0,8.0,989,Distributed Computing for AI Made Simple.,5.0,17,False,,,,fiber,,,,,45.0,45.0,https://pypi.org/project/fiber,261.0,261.0,,,,,,,,3.0,,,,,,,,,,,,,,,
767,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-06-11 07:21:47.000000,2021-08-06 08:18:46,282,,137.0,15.0,23.0,55.0,68.0,820,PyTorch to Keras model convertor.,13.0,17,False,,,1.0,pytorch2keras,,,,,54.0,54.0,https://pypi.org/project/pytorch2keras,622.0,622.0,,,,,,,,3.0,,,,,,,,,,,,,,,
768,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-04-20 20:42:41.000000,2022-02-14 20:43:06,145,,143.0,18.0,40.0,19.0,56.0,739,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,17,True,2020-12-01 06:11:12,1.2.1.post2,7.0,robustness,conda-forge/robustness,,,,87.0,87.0,https://pypi.org/project/robustness,911.0,1096.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,4830.0,,,,,3.0,,,,,,,,,,,,,,,
769,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400,1.0,209.0,29.0,37.0,36.0,20.0,716,An open source python library for scalable Bayesian optimisation.,13.0,17,True,,,,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,39411.0,39411.0,,,,,,,,3.0,,,,,,,,,,,,,,,
770,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-06-21 21:35:50.000000,2020-04-25 18:37:42,198,,97.0,24.0,47.0,19.0,34.0,688,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,,,,matrixprofile-ts,,,,,19.0,19.0,https://pypi.org/project/matrixprofile-ts,696.0,696.0,,,,,,,,3.0,,,,,,,,,,,,,,,
771,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2022-09-01 12:34:36.000000,2021-04-27 11:10:20,127,,85.0,18.0,15.0,9.0,22.0,686,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,17,False,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,,,['pytorch'],10.0,10.0,https://pypi.org/project/flashtorch,250.0,250.0,,,,,,,,3.0,,,,,,,,,,,,,,,
