,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
771,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-04-18 21:28:10.000000,2023-04-18 21:27:57,495.0,55.0,15.0,4.0,199.0,,,188.0,Data search library for Machine Learning Easily find and add relevant features to your ML pipeline from hundreds of..,8.0,18,False,2022-08-26 07:24:03,1.1.16,80.0,upgini,,,,,1.0,1.0,https://pypi.org/project/upgini,2593.0,2593.0,,,,,,,,3.0,,,,,,,,,,,,,,,
772,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1338.0,471.0,21.0,56.0,166.0,6865.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
773,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,389.0,100.0,54.0,55.0,48.0,2851.0,Quickly search over billions of images.,19.0,17,False,2017-02-06 08:12:01,1.1.2,10.0,image_match,,,,,,,https://pypi.org/project/image_match,456.0,456.0,,,,,,,,3.0,,,,,,,,,,rhsimplex/image-match,,,,,
774,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,463.0,82.0,36.0,83.0,68.0,1652.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,17,False,2019-03-13 20:28:15,1.0-dev2,1.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,228.0,228.0,,,,,,,,3.0,,,,,,,,,,,,,,,
775,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,250.0,56.0,65.0,7.0,31.0,1305.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,17,True,,,,advbox,,,,,,,https://pypi.org/project/advbox,35.0,35.0,,,,,,,,3.0,,,,,,,,,,,,,,,
776,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,140.0,15.0,24.0,57.0,69.0,838.0,PyTorch to Keras model convertor.,13.0,17,False,,,1.0,pytorch2keras,,,,,73.0,73.0,https://pypi.org/project/pytorch2keras,683.0,683.0,,,,,,,,3.0,,,,,,,,,,,,,,,
777,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400.0,,220.0,30.0,37.0,37.0,20.0,771.0,An open source python library for scalable Bayesian optimisation.,13.0,17,True,,,,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,32126.0,32126.0,,,,,,,,3.0,,,,,,,,,,,,,,,
778,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2022-04-07 20:52:55.000000,2022-04-07 20:49:56,235.0,,37.0,13.0,13.0,8.0,16.0,721.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,17,True,2021-12-11 21:24:11,1.0,15.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],17.0,17.0,https://pypi.org/project/tensor-sensor,2323.0,2435.0,https://anaconda.org/conda-forge/tensor-sensor,2021-12-11 23:37:02.831,2020.0,,,,,3.0,,,,,,,,,,,,,,,
779,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-12-27 15:34:10.000000,2020-04-25 18:37:42,198.0,,98.0,25.0,48.0,19.0,35.0,708.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,,,,matrixprofile-ts,,,,,20.0,20.0,https://pypi.org/project/matrixprofile-ts,634.0,634.0,,,,,,,,3.0,,,,,,,,,,,,,,,
780,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-04-04 09:45:40.000000,2020-05-29 14:37:29,126.0,,86.0,18.0,15.0,9.0,22.0,704.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,17,False,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,,,['pytorch'],11.0,11.0,https://pypi.org/project/flashtorch,257.0,257.0,,,,,,,,3.0,,,,,,,,,,,,,,,
781,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,162.0,56.0,20.0,38.0,60.0,530.0,,13.0,17,False,,,,pyhsmm,,,,,25.0,25.0,https://pypi.org/project/pyhsmm,142.0,142.0,,,,,,,,3.0,,,,,,,,,,,,,,,
782,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204.0,,87.0,24.0,18.0,5.0,20.0,442.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,17,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],10.0,10.0,https://pypi.org/project/caserecommender,128.0,128.0,,,,,,,,3.0,,,,,,,,,,,,,,,
783,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-02-27 22:51:28.000000,2023-02-27 22:51:28,276.0,1.0,68.0,13.0,125.0,13.0,135.0,437.0,A Python library for dynamic classifier and ensemble selection.,15.0,17,True,,,,deslib,,,,['sklearn'],36.0,36.0,https://pypi.org/project/deslib,1295.0,1295.0,,,,,,,,3.0,,,,,,,,,,,,,,,
784,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2023-03-30 21:45:50.000000,2023-03-30 21:45:50,361.0,7.0,94.0,17.0,3.0,3.0,27.0,394.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,17,True,,,,chefboost,,,,,37.0,37.0,https://pypi.org/project/chefboost,706.0,706.0,,,,,,,,3.0,,,,,,,,,,,,,,,
785,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,,2016-10-30 16:46:35.466,2023-03-27 17:17:30.619000,2022-01-15 18:08:37,1718.0,,53.0,12.0,10.0,26.0,3.0,392.0,Pure-Python full-text search library.,42.0,17,False,,,1.0,whoosh,conda-forge/whoosh,,,,,,https://pypi.org/project/whoosh,215682.0,217842.0,https://anaconda.org/conda-forge/whoosh,2023-03-27 17:17:30.619,168556.0,,,,,3.0,,,,,,,,,-7.0,,,,,,
786,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-04-20 14:24:12.000000,2023-04-04 11:38:07,2156.0,4.0,55.0,10.0,216.0,2.0,89.0,383.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,18.0,17,True,2022-08-21 21:16:57,0.1.1,11.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,67.0,67.0,,,,,,,,3.0,,,,,,,,,,,,,,,
787,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2023-02-10 06:20:14.000000,2021-02-15 17:10:59,283.0,,67.0,24.0,48.0,14.0,19.0,379.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,17,False,,,5.0,skrebate,conda-forge/skrebate,,,['sklearn'],,,https://pypi.org/project/skrebate,3279.0,3742.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,29183.0,,,,,3.0,,,,,,,,,,,,,,,
788,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,16.0,5.0,217.0,2.0,26.0,342.0,Camphr - NLP libary for creating pipeline components.,7.0,17,False,2020-08-21 04:45:06,0.7.0,21.0,camphr,,,,['spacy'],12.0,12.0,https://pypi.org/project/camphr,118.0,118.0,,,,,,,,3.0,,,,,,,,,,,,,,,
789,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,23.0,10.0,8.0,1.0,10.0,233.0,scikit-learn wrappers for Python fastText.,9.0,17,False,2022-02-14 13:45:54,0.0.23,3.0,skift,,,,['sklearn'],12.0,12.0,https://pypi.org/project/skift,2469.0,2469.0,,,,,,,,3.0,,,,,,,,,,,,,,,
790,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2023-03-21 12:10:06.000000,2022-03-11 01:14:19,702.0,,40.0,11.0,59.0,29.0,47.0,219.0,Scikit-learn compatible estimation of general graphical models.,6.0,17,False,2018-09-12 01:11:31,0.2.8,6.0,skggm,,,,['sklearn'],9.0,9.0,https://pypi.org/project/skggm,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,
791,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-05-03 14:04:37.000000,2021-05-03 14:04:36,293.0,,33.0,13.0,36.0,6.0,44.0,217.0,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:12,0.4.1,11.0,muda,,,,,18.0,18.0,https://pypi.org/project/muda,98.0,98.0,,,,,,,,3.0,,,,,,,,,,,,,,,
792,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,738.0,337.0,58.0,,,6476.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,16,False,,,1.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,55.0,63.0,,,,,,,,3.0,280.0,,,,,,,,,,,,,,
793,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,817.0,101.0,51.0,42.0,160.0,5760.0,Model parallel transformers in JAX and Haiku.,23.0,16,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
794,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2023-01-03 11:24:22.000000,2023-01-03 11:24:22,166.0,,967.0,121.0,22.0,5.0,353.0,3967.0,An Open-Source Package for Neural Relation Extraction (NRE).,12.0,16,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
795,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138.0,,519.0,181.0,110.0,48.0,149.0,3847.0,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
796,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30.0,,916.0,58.0,12.0,38.0,25.0,3260.0,Implementation and experiments of graph embedding algorithms.,9.0,16,True,,,,,,,,['sklearn'],23.0,23.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
797,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102.0,,166.0,62.0,10.0,25.0,6.0,1808.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,30.0,30.0,,,,,,,,3.0,38.0,,,,,,,,,,,,,,
798,riko,nerevu/riko,data-pipelines,,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000,2021-12-28 23:01:39.000000,2021-12-28 23:01:31,1269.0,,69.0,54.0,23.0,21.0,8.0,1594.0,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,16,False,,,,riko,,,,,,,https://pypi.org/project/riko,193.0,193.0,,,,,,,,3.0,,,,,,,,,,,,,,,
799,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,,2020-10-14 05:01:35.000,2023-03-30 17:22:47.000000,2023-03-14 23:02:49,75.0,4.0,160.0,23.0,17.0,12.0,27.0,1340.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,16,False,2022-03-24 23:28:17,0.4.0,2.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,84.0,85.0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,
800,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,105.0,56.0,34.0,21.0,13.0,1268.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25,0.5.1,20.0,xcessiv,,,,,1.0,1.0,https://pypi.org/project/xcessiv,23.0,23.0,,,,,,,,3.0,,,,,,,,,,,,,,,
801,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,109.0,22.0,37.0,19.0,8.0,1011.0,Distributed Computing for AI Made Simple.,5.0,16,False,,,,fiber,,,,,48.0,48.0,https://pypi.org/project/fiber,87.0,87.0,,,,,,,,3.0,,,,,,,,,,,,,,,
802,Databolt Flow,d6t/d6tflow,data-pipelines,,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22.000,2022-10-26 17:04:54.000000,2022-10-26 17:04:54,269.0,,72.0,23.0,19.0,10.0,13.0,951.0,Python library for building highly effective data science workflows.,13.0,16,True,,,,d6tflow,,,,,22.0,22.0,https://pypi.org/project/d6tflow,275.0,275.0,,,,,,,,3.0,,,,,,,,,,,,,,,
803,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2023-01-04 15:04:24.000000,2022-12-30 06:04:33,733.0,,107.0,28.0,108.0,9.0,21.0,920.0,An autoML framework & toolkit for machine learning on graphs.,15.0,16,True,2022-12-30 06:11:04,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,,,,,,,,,,3.0,,,,,,,,,,,,,,,
804,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,133.0,44.0,5.0,2.0,7.0,898.0,XAI - An eXplainability toolbox for machine learning.,3.0,16,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,20.0,20.0,https://pypi.org/project/xai,218.0,218.0,,,,,,,,3.0,,,,,,,,,,,,,,,
805,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,94.0,25.0,101.0,32.0,84.0,701.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45,3.0.0,16.0,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,91.0,97.0,,,,,,,,3.0,364.0,,,,,,,,,,,,,,
806,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2022-09-13 05:57:13.000000,2022-09-13 05:57:00,608.0,,82.0,24.0,4.0,34.0,42.0,660.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,16,True,2019-05-07 08:47:56,0.3.2,3.0,thundergbm,,,,,2.0,2.0,https://pypi.org/project/thundergbm,47.0,47.0,,,,,,,,3.0,,,,,,,,,,,,,,,
807,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2022-12-06 13:20:46.000000,2022-07-27 19:55:38,93.0,,47.0,12.0,9.0,21.0,17.0,646.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,16,True,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,18.0,18.0,https://pypi.org/project/parallelformers,953.0,953.0,,,,,,,,3.0,,,,,,,,,,,,,,,
808,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,94.0,19.0,19.0,3.0,29.0,604.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,16,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,8.0,8.0,https://pypi.org/project/textflint,357.0,357.0,,,,,,,,3.0,,,,,,,,,,,,,,,
809,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-12-08 03:38:11.000000,2021-04-11 07:50:00,405.0,,29.0,18.0,42.0,1.0,18.0,594.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,16,False,,,14.0,baikal,conda-forge/cython-blis,,,,6.0,6.0,https://pypi.org/project/baikal,171.0,37143.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1811673.0,,,,,3.0,,,,,,,,,,,,,,,
810,kale,kubeflow-kale/kale,data-pipelines,,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000,2023-01-06 03:22:37.000000,2021-10-20 12:44:09,644.0,,120.0,17.0,278.0,87.0,77.0,594.0,Kubeflows superfood for Data Scientists.,10.0,16,False,2021-05-19 12:53:14,0.7.0,7.0,kubeflow-kale,,,,['jupyter'],,,https://pypi.org/project/kubeflow-kale,399.0,399.0,,,,,,,,3.0,,,,,,,,,,,,,,,
811,kglib,vaticle/kglib,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2022-11-09 16:08:58.000000,2022-11-09 16:08:58,507.0,,94.0,38.0,106.0,11.0,51.0,541.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,11.0,16,True,2022-07-29 11:37:34,0.3.0,8.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,86.0,90.0,,,,,,,,3.0,213.0,,,,,,,,,vaticle/typedb-ml,,,,,
812,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2023-04-09 23:33:49.000000,2020-09-25 16:15:35,254.0,,60.0,22.0,81.0,12.0,13.0,468.0,"Research workflows made easy, locally and in the Cloud.",9.0,16,False,2020-09-12 19:40:54,0.4.1,6.0,caliban,,,,,,,https://pypi.org/project/caliban,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,
813,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2022-04-05 03:22:22.000000,2022-04-05 03:21:24,38.0,,52.0,11.0,9.0,18.0,40.0,449.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,16,True,,,,fastt5,,,,,30.0,30.0,https://pypi.org/project/fastt5,1206.0,1206.0,,,,,,,,3.0,,,,,,,,,,,,,,,
814,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2023-02-02 12:13:56.000000,2019-03-27 03:17:24,122.0,,105.0,70.0,6.0,14.0,19.0,409.0,semantic similarity framework for knowledge graph.,5.0,16,False,,,,sematch,,,,,37.0,37.0,https://pypi.org/project/sematch,183.0,183.0,,,,,,,,3.0,,,,,,,,,,,,,,,
815,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,47.0,18.0,7.0,15.0,4.0,392.0,Topological Data Analysis for Python.,4.0,16,False,2021-08-03 00:22:58,1.0.0,4.0,scikit-tda,,,,['sklearn'],43.0,43.0,https://pypi.org/project/scikit-tda,2237.0,2237.0,,,,,,,,3.0,,,,,,,,,,,,,,,
816,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,32.0,23.0,21.0,16.0,10.0,343.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,,pdvega,,,,,76.0,76.0,https://pypi.org/project/pdvega,33.0,33.0,,,,,,,,3.0,,,,,,,,,,,,,,,
817,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,71.0,19.0,93.0,25.0,18.0,303.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,16,False,2019-03-05 01:36:12,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",,,https://pypi.org/project/pandas-ml,7115.0,7115.0,,,,,,,,3.0,6.0,,,,,,,,,,,,,,
818,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,24.0,22.0,239.0,15.0,25.0,300.0,Textpipe: clean and extract metadata from text.,29.0,16,False,,,,textpipe,,,,,8.0,8.0,https://pypi.org/project/textpipe,109.0,109.0,,,,,,,,3.0,,,,,,,,,,,,,,,
819,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,,2020-05-04 17:58:14.000,2023-02-22 05:20:46.000000,2021-11-19 06:05:15,700.0,,18.0,13.0,271.0,70.0,175.0,293.0,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,16,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,9359.0,9359.0,,,,,,,,3.0,,,,,,,,,,,,,,,
820,chitra,gradsflow/chitra,ml-experiments,,https://github.com/gradsflow/chitra,https://github.com/gradsflow/chitra,Apache-2.0,2020-01-23 14:17:54.000,2022-06-27 17:42:50.000000,2022-06-27 17:42:49,367.0,,36.0,4.0,130.0,,35.0,215.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,16,False,2021-11-26 17:10:22,0.2.0,9.0,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,184.0,319.0,https://anaconda.org/conda-forge/chitra,2022-01-24 02:31:36.059,2034.0,,,,,3.0,,,,,,,,,,,,,,,
821,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:48:51.000000,2018-11-23 09:47:34,69.0,,32.0,14.0,54.0,13.0,50.0,135.0,"Lightweight, Python library for fast and reproducible experimentation.",7.0,16,False,2018-11-23 09:48:51,0.1.16,16.0,steppy,,,,,49.0,49.0,https://pypi.org/project/steppy,49.0,49.0,,,,,,,,3.0,,,,,,,,,,,,,,,
822,spacy-dbpedia-spotlight,MartinoMensio/spacy-dbpedia-spotlight,nlp,,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,MIT,2020-04-29 19:35:04.000,2023-03-24 11:33:01.000000,2023-03-24 11:32:56,55.0,15.0,11.0,6.0,4.0,5.0,13.0,85.0,A spaCy wrapper for DBpedia Spotlight.,5.0,16,False,2023-03-08 10:33:19,0.2.6,6.0,spacy-dbpedia-spotlight,,,,['spacy'],,,https://pypi.org/project/spacy-dbpedia-spotlight,1300.0,1300.0,,,,,,,,3.0,,,,,,,,,,,,,,,
