,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,snap_id,dnf_id,yay_id
622,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2022-10-28 22:04:55.000000,2022-10-28 22:04:55,271.0,,228.0,43.0,108.0,54.0,64.0,2720.0,"Text preprocessing, representation and visualization from zero to hero.",20.0,21,True,2021-07-01 16:53:52,1.1.0,4.0,texthero,,,,,,,https://pypi.org/project/texthero,23154.0,23156.0,,,,,,,,3.0,102.0,,,,,,,,,,,,,,
623,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2022-07-12 01:15:33.000000,2022-07-12 01:13:05,104.0,,232.0,60.0,105.0,23.0,56.0,2040.0,"Codebase for Image Classification Research, written in PyTorch.",17.0,21,True,2021-05-21 00:29:47,0.2,2.0,pycls,,,,['pytorch'],10.0,10.0,https://pypi.org/project/pycls,52283.0,52283.0,,,,,,,,3.0,,,,,,,,,,,,,,,
624,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2022-09-16 23:58:37.000000,2021-09-30 21:51:09,8208.0,,169.0,54.0,895.0,129.0,586.0,1801.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",49.0,21,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,22.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621,963.0,,,,,3.0,,,,,,,,,,,,,,,
625,fast-bert,utterworks/fast-bert,nlp,,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2022-10-17 04:29:38.000000,2022-09-27 09:59:52,326.0,,331.0,42.0,66.0,153.0,95.0,1788.0,Super easy library for BERT based NLP models.,36.0,21,True,2020-07-09 12:05:40,1.8.0,5.0,fast-bert,,,,,,,https://pypi.org/project/fast-bert,2911.0,2911.0,,,,,,,,3.0,,,,,,,,,,,,,,,
626,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-12-24 01:08:10.000000,2021-09-20 16:03:46,382.0,,227.0,41.0,32.0,47.0,89.0,1779.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,21,False,,,,torchmeta,,,,['pytorch'],117.0,117.0,https://pypi.org/project/torchmeta,2211.0,2211.0,,,,,,,,3.0,,,,,,,,,,,,,,,
627,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113.0,,194.0,41.0,35.0,38.0,21.0,1764.0,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,21,False,,,1.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],355.0,355.0,https://pypi.org/project/MulticoreTSNE,3228.0,3666.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,22819.0,,,,,3.0,,,,,,,,,,,,,,,
628,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2022-08-31 15:55:03.000000,2022-08-31 15:54:57,22.0,,89.0,38.0,22.0,11.0,68.0,1677.0,"A flexible, intuitive and fast forecasting library.",8.0,21,True,2022-07-21 07:38:24,0.4.0,4.0,greykite,,,,,17.0,17.0,https://pypi.org/project/greykite,13456.0,13456.0,,,,,,,,3.0,,,,,,,,,,,,,,,
629,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,,304.0,97.0,45.0,179.0,216.0,1601.0,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,21,False,2017-09-12 03:01:00,2.7.0,12.0,auto_ml,,,,,,,https://pypi.org/project/auto_ml,598.0,598.0,,,,,,,,3.0,42.0,,,,,,,,,,,,,,
630,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2023-03-07 03:03:51.000000,2020-12-17 06:57:15,932.0,,298.0,67.0,197.0,1.0,74.0,1541.0,DELTA is a deep learning based natural language and speech processing platform.,41.0,21,False,2020-07-16 09:31:45,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,21.0,305.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13109.0,3.0,,,,,,,,,,,,,,,
631,bonobo,python-bonobo/bonobo,data-pipelines,,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000,2022-12-08 05:45:39.000000,2021-03-10 15:44:00,981.0,,135.0,59.0,247.0,72.0,108.0,1541.0,Extract Transform Load for Python 3.5+.,37.0,21,False,,,,bonobo,,,http://docs.bonobo-project.org/en/master/,,156.0,156.0,https://pypi.org/project/bonobo,7192.0,7192.0,,,,,,,,3.0,,,,,,,,,,,,,,,
632,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2023-03-22 20:36:47.000000,2023-03-22 20:29:57,465.0,74.0,221.0,49.0,296.0,,60.0,1511.0,A lightweight library for PyTorch training tools and utilities.,82.0,21,False,,,,torchnet,,,,['pytorch'],,,https://pypi.org/project/torchnet,14063.0,14063.0,,,,,,,,3.0,,,,,,,,,,,,,,,
633,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,113.0,29.0,31.0,57.0,50.0,1507.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,21,False,,,,higher,,,,['pytorch'],230.0,230.0,https://pypi.org/project/higher,21764.0,21764.0,,,,,,,,3.0,,,,,,,,,,,,,,,
634,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298.0,,360.0,63.0,47.0,37.0,72.0,1469.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,21,False,2018-06-03 13:51:56,1.0.0,5.0,anago,,,,['tensorflow'],31.0,31.0,https://pypi.org/project/anago,401.0,401.0,,,,,,,,3.0,,,,,,,,,,,,,,,
635,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,,2017-06-01 16:59:24.000,2022-11-21 22:31:39.000000,2020-08-25 09:26:27,1121.0,,271.0,66.0,49.0,20.0,74.0,1399.0,MLBox is a powerful Automated Machine Learning python library.,9.0,21,False,2019-08-25 22:46:42,0.8.1,7.0,mlbox,,,,,30.0,30.0,https://pypi.org/project/mlbox,1368.0,1368.0,,,,,,,,3.0,,,,,,,,,,,,,,,
636,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-01-07 13:17:28.000000,2022-08-31 13:13:15,103.0,,71.0,39.0,13.0,7.0,26.0,1121.0,A Graph Neural Network Library in Jax.,17.0,21,True,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],63.0,63.0,https://pypi.org/project/jraph,5705.0,5794.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,1513.0,,,,,3.0,,,,,,,,,,,,,,,
637,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2023-02-14 14:20:21.000000,2022-12-03 17:48:51,1188.0,,75.0,26.0,131.0,63.0,126.0,1106.0,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",21.0,21,True,2022-04-13 10:24:33,0.8.1,13.0,kp,,,,,6.0,6.0,https://pypi.org/project/kp,125.0,133.0,,,,,,,,3.0,261.0,,,,,,,,,,,,,,
638,Skater,oracle/Skater,interpretability,,https://github.com/oracle/skater,https://github.com/oracle/skater,UPL-1.0,2017-01-26 05:45:42.000,2023-03-21 12:52:00.000000,2023-03-21 12:52:00,1113.0,7.0,171.0,55.0,151.0,67.0,97.0,1061.0,Python Library for Model Interpretation/Explanations.,37.0,21,False,2018-09-21 06:46:11,1.1.2,15.0,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,2526.0,3345.0,https://anaconda.org/conda-forge/skater,2021-11-15 19:51:51.883,56559.0,,,,,3.0,,,,,,,,,,,,,,,
639,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2023-03-21 10:39:22.000000,2023-02-13 06:10:01,163.0,5.0,100.0,36.0,22.0,15.0,97.0,979.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,14.0,21,True,2023-01-06 04:55:10,2.0.9,66.0,ngt,,,,,,,https://pypi.org/project/ngt,16832.0,16832.0,,,,,,,,3.0,,,,,,,,,,,,,,,
640,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2022-06-30 08:14:18.000000,2022-06-30 08:14:18,208.0,,108.0,50.0,98.0,38.0,51.0,977.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,21,True,2021-11-18 20:27:53,0.3.1,7.0,tf-explain,,,,['tensorflow'],162.0,162.0,https://pypi.org/project/tf-explain,2399.0,2399.0,,,,,,,,3.0,,,,,,,,,,,,,,,
641,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2023-01-03 12:07:57.000000,2022-11-22 10:31:22,441.0,,201.0,55.0,79.0,54.0,203.0,962.0,Line based ATR Engine based on OCRopy.,20.0,21,True,2022-03-21 11:52:48,2.2.2,34.0,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,1150.0,1150.0,,,,,,,,3.0,,,,,,,,,,,,,,,
642,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205.0,,246.0,46.0,45.0,25.0,127.0,939.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,21,False,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],23.0,23.0,https://pypi.org/project/aocr,243.0,243.0,,,,,,,,3.0,,,,,,,,,,,,,,,
643,mrq,pricingassistant/mrq,data-pipelines,,https://github.com/pricingassistant/mrq,https://github.com/pricingassistant/mrq,MIT,2014-02-13 09:32:40.000,2023-02-15 14:35:32.000000,2020-12-13 18:58:15,709.0,,114.0,62.0,68.0,52.0,119.0,876.0,Mr. Queue - A distributed worker task queue in Python using Redis & gevent.,40.0,21,False,2018-08-31 13:59:56,0.9.10,5.0,mrq,,,,,29.0,29.0,https://pypi.org/project/mrq,249.0,249.0,,,,,,,,3.0,,,,,,,,,,,,,,,
644,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-03-15 23:57:44.000000,2023-03-15 23:56:54,407.0,92.0,99.0,14.0,72.0,13.0,85.0,858.0,A standard framework for modelling Deep Learning Models for tabular data.,15.0,21,True,2023-01-20 12:52:22,1.0.1,3.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,2368.0,2368.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,
645,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2023-03-16 08:21:21.000000,2023-03-16 08:20:52,266.0,6.0,230.0,44.0,18.0,5.0,90.0,725.0,Data compression in TensorFlow.,20.0,21,True,2022-11-23 02:02:13,2.11.0,19.0,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,5495.0,5495.0,,,,,,,,3.0,,,,,,,,,,,,,,,
646,pdpipe,pdpipe/pdpipe,data-pipelines,,https://github.com/pdpipe/pdpipe,https://github.com/pdpipe/pdpipe,MIT,2017-01-24 20:37:22.000,2023-01-15 17:25:52.000000,2022-12-24 17:10:19,440.0,3.0,43.0,18.0,48.0,14.0,38.0,704.0,Easy pipelines for pandas DataFrames.,11.0,21,True,2022-09-19 07:35:46,0.3.2,47.0,pdpipe,conda-forge/pdpipe,,,['pandas'],51.0,51.0,https://pypi.org/project/pdpipe,1923.0,2611.0,https://anaconda.org/conda-forge/pdpipe,2022-09-24 21:43:31.524,19272.0,,,,,3.0,,,,,,,,,,,,,,,
647,vecstack,vecxoz/vecstack,others,,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,,2016-11-08 13:23:21.000,2021-05-23 07:15:46.567000,2019-10-30 09:27:48,189.0,,79.0,21.0,12.0,,38.0,670.0,Python package for stacking (machine learning technique).,,21,False,2019-08-12 16:09:01,0.4.0,5.0,vecstack,conda-forge/vecstack,,,,277.0,277.0,https://pypi.org/project/vecstack,8503.0,8561.0,https://anaconda.org/conda-forge/vecstack,2021-05-23 07:15:46.567,1282.0,,,,,3.0,,,,,,,,,,,,,,,
648,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2021-03-26 19:56:57.000000,2021-03-26 19:56:57,430.0,,67.0,28.0,422.0,10.0,237.0,630.0,torchbearer: A model fitting library for PyTorch.,13.0,21,False,2020-01-31 14:07:22,0.5.3,24.0,torchbearer,,,,['pytorch'],75.0,75.0,https://pypi.org/project/torchbearer,643.0,643.0,,,,,,,,3.0,,,,,,,,,,,,,,,
649,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-03-23 14:04:27.040000,2023-03-16 16:14:19,588.0,3.0,110.0,14.0,46.0,21.0,102.0,624.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,28.0,21,True,2023-03-16 18:03:36,1.6.1,30.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,13918.0,15483.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-03-23 14:04:27.040,53238.0,,,,,3.0,,,,,,,,,,,,,,,
650,HpBandSter,automl/HpBandSter,hyperopt,,https://github.com/automl/HpBandSter,https://github.com/automl/HpBandSter,BSD-3-Clause,2017-12-17 20:28:20.000,2022-10-16 06:18:34.000000,2022-04-22 06:33:31,188.0,,110.0,27.0,23.0,54.0,35.0,563.0,a distributed Hyperband implementation on Steroids.,11.0,21,True,2019-07-30 12:47:43,1.0,1.0,hpbandster,conda-forge/hpbandster,,,,330.0,330.0,https://pypi.org/project/hpbandster,18210.0,18506.0,https://anaconda.org/conda-forge/hpbandster,2020-12-11 15:57:39.186,7996.0,,,,,3.0,,,,,,,,,,,,,,,
651,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-08-16 18:12:08.000000,2022-08-16 17:43:49,1877.0,,55.0,18.0,215.0,46.0,270.0,560.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,True,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,43.0,43.0,https://pypi.org/project/neuraxle,380.0,380.0,,,,,,,,3.0,,,,,,,,,,,,,,,
652,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2023-03-16 14:09:45.996000,2018-12-04 14:43:25,32.0,,66.0,22.0,7.0,20.0,41.0,541.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,21,False,2018-01-15 18:11:51,0.9.0,8.0,pivottablejs,anaconda/pivottablejs,,,['jupyter'],309.0,309.0,https://pypi.org/project/pivottablejs,29259.0,29284.0,https://anaconda.org/anaconda/pivottablejs,2023-03-16 14:09:45.996,2145.0,,,,,3.0,,,,,,,,,,,,,,,
653,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2023-03-05 16:57:13.000000,2023-03-05 00:16:57,419.0,4.0,91.0,34.0,276.0,64.0,170.0,415.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",18.0,21,True,2019-09-11 11:25:15,0.6,5.0,tick,,,,,69.0,69.0,https://pypi.org/project/tick,1082.0,1085.0,,,,,,,,3.0,246.0,,,,,,,,,,,,,,
654,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-01-09 20:08:52.000000,2023-01-09 20:06:01,2410.0,1.0,51.0,25.0,230.0,57.0,195.0,376.0,Studio: Simplify and expedite model building process.,22.0,21,True,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,403.0,403.0,,,,,,,,3.0,,,,,,,,,,,,,,,
655,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2023-02-07 23:07:17.000000,2023-02-06 19:19:09,6444.0,17.0,130.0,36.0,347.0,43.0,113.0,332.0,Neuroimaging in Python FMRI analysis package.,65.0,21,True,,,2.0,nipy,conda-forge/nipy,,,,,,https://pypi.org/project/nipy,1540.0,3017.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,100479.0,,,,,3.0,,,,,,,,,,,,,,,
656,pysparkling,svenkreiss/pysparkling,data-pipelines,,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,,2015-05-09 19:23:20.000,2022-11-13 18:39:51.000000,2022-11-13 18:39:01,1534.0,,43.0,8.0,140.0,6.0,21.0,257.0,A pure Python implementation of Apache Sparks RDD and DStream interfaces.,10.0,21,False,2022-11-13 18:39:51,0.6.2,27.0,pysparkling,conda-forge/pysparkling,,,,145.0,145.0,https://pypi.org/project/pysparkling,14765.0,14934.0,https://anaconda.org/conda-forge/pysparkling,2021-03-23 19:51:42.850,4062.0,,,,,3.0,,,,,,,,,,,,,,,
657,py3nvml,fbcotter/py3nvml,gpu-utilities,,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000,2022-10-29 15:10:50.926000,2022-04-14 09:41:50,86.0,,28.0,13.0,9.0,3.0,12.0,216.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,9.0,21,False,2019-10-11 13:39:49,0.2.4,6.0,py3nvml,conda-forge/py3nvml,,,,653.0,653.0,https://pypi.org/project/py3nvml,124142.0,125243.0,https://anaconda.org/conda-forge/py3nvml,2022-10-29 15:10:50.926,41842.0,,,,,3.0,,,,,,,,,,,,,,,
658,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2021-12-28 13:59:30.000000,2018-07-23 21:04:09,90.0,,26.0,6.0,18.0,3.0,9.0,147.0,Get list of common stop words in various languages in Python.,8.0,21,False,2018-07-23 20:58:34,2018.7.23,7.0,stop-words,,,,,1796.0,1796.0,https://pypi.org/project/stop-words,100606.0,100606.0,,,,,,,,3.0,,,,,,,,,,,,,,,
659,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2022-07-02 09:54:39.000000,2020-06-03 05:58:03,146.0,,1309.0,264.0,66.0,94.0,130.0,6021.0,Audio fingerprinting and recognition in Python.,23.0,20,False,,,,PyDejavu,,,,,26.0,26.0,https://pypi.org/project/PyDejavu,137.0,137.0,,,,,,,,3.0,,,,,,,,,,,,,,,
660,TRFL,deepmind/trfl,reinforcement-learning,,https://github.com/deepmind/trfl,https://github.com/deepmind/trfl,Apache-2.0,2018-08-08 14:44:11.000,2022-12-08 18:07:05.000000,2021-08-16 11:45:18,123.0,,375.0,211.0,9.0,4.0,16.0,3138.0,TensorFlow Reinforcement Learning.,13.0,20,False,,,,trfl,,,,['tensorflow'],111.0,111.0,https://pypi.org/project/trfl,3788.0,3788.0,,,,,,,,3.0,,,,,,,,,,,,,,,
661,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2023-02-14 20:09:50.000000,2023-02-14 20:09:44,761.0,2.0,351.0,94.0,540.0,83.0,91.0,2700.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,20,True,2019-05-09 10:06:22,1.0.0,1.0,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,3856.0,3856.0,,,,,,,,3.0,,,,,,,,,,,,,,,
662,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-03-23 08:13:09.000000,2023-03-22 09:37:44,263.0,19.0,294.0,56.0,235.0,152.0,106.0,2630.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,20,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,940.0,956.0,,,,,,,,3.0,653.0,,,,,,,,,,,,,,
663,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2022-11-21 22:17:12.000000,2020-01-07 20:53:25,838.0,,401.0,131.0,135.0,52.0,128.0,2394.0,Deep Learning toolkit for Computer Vision.,15.0,20,False,,,10.0,luminoth,,,,['tensorflow'],42.0,42.0,https://pypi.org/project/luminoth,635.0,829.0,,,,,,,,3.0,12644.0,,,,,,,,,,,,,,
664,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,440.0,130.0,225.0,81.0,183.0,2233.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,36.0,20,True,2019-07-24 13:14:28,1.0.0,9.0,rl_coach,,,,,,,https://pypi.org/project/rl_coach,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,
665,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,602.0,89.0,29.0,20.0,51.0,2216.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,20,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,,,https://pypi.org/project/python_speech_features,41504.0,41504.0,,,,,,,,3.0,,,,,,,,,,,,,,,
666,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2022-06-24 01:30:44.000000,2022-06-24 01:30:35,247.0,,250.0,52.0,33.0,13.0,104.0,1863.0,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:08:36,1.4.4,21.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2171.0,2171.0,,,,,,,,3.0,,,,,,,,,,,,,,,
667,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-03-04 16:25:52.000000,2022-08-12 15:43:09,249.0,,181.0,29.0,57.0,2.0,82.0,1857.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,20,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],,,https://pypi.org/project/checklist,5224.0,5420.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,5114.0,,,,,3.0,,,,,,,,,,,,,,,
668,hiddenlayer,waleedka/hiddenlayer,ml-experiments,,https://github.com/waleedka/hiddenlayer,https://github.com/waleedka/hiddenlayer,MIT,2018-05-18 22:34:51.000,2022-06-23 20:25:11.000000,2020-04-24 06:58:09,58.0,,243.0,43.0,12.0,53.0,35.0,1678.0,"Neural network graphs and training metrics for PyTorch, Tensorflow, and Keras.",6.0,20,False,2018-12-03 04:33:29,0.2,1.0,hiddenlayer,,,,"['pytorch', 'tensorflow', 'jupyter']",172.0,172.0,https://pypi.org/project/hiddenlayer,1931.0,1931.0,,,,,,,,3.0,,,,,,,,,,,,,,,
669,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2022-10-31 03:14:01.876000,2022-01-30 01:22:30,743.0,,180.0,39.0,110.0,48.0,42.0,1638.0,"Large-scale linear classification, regression and ranking in Python.",17.0,20,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],117.0,117.0,https://pypi.org/project/sklearn-contrib-lightning,1206.0,3563.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2022-10-31 03:14:01.876,187537.0,,,,,3.0,287.0,,,,,,,,,,,,,,
