,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
625,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149,,305.0,97.0,45.0,179.0,216.0,1599.0,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,21,False,2017-09-12 03:01:00,2.7.0,12.0,auto_ml,,,,,,,https://pypi.org/project/auto_ml,543.0,543.0,,,,,,,,3.0,42.0,,,,,,,,,,,,,,
626,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2022-12-30 01:24:26.000000,2020-12-17 06:57:15,932,,298.0,67.0,193.0,1.0,74.0,1531.0,DELTA is a deep learning based natural language and speech processing platform.,41.0,21,False,2020-07-16 09:31:45,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,8.0,305.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13103.0,3.0,,,,,,,,,,,,,,,
627,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2023-01-14 03:41:40.000000,2022-11-13 04:54:45,1941,1.0,186.0,29.0,423.0,4.0,162.0,1528.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,27.0,21,True,2022-01-20 18:07:32,0.5.5,3.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,46.0,46.0,,,,,,,,3.0,,,,,,,,,,,,,,,
628,Classy Vision,facebookresearch/ClassyVision,image,,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000,2022-09-27 11:19:21.000000,2022-09-27 11:17:00,419,,266.0,78.0,721.0,14.0,63.0,1519.0,An end-to-end PyTorch framework for image and video classification.,77.0,21,True,2021-07-19 20:08:51,0.6.0,6.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],,,https://pypi.org/project/classy_vision,1474.0,1912.0,https://anaconda.org/conda-forge/classy_vision,2022-03-22 13:12:30.498,15773.0,,,,,3.0,,,,,,,,,,,,,,,
629,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2023-01-25 19:17:05.000000,2023-01-24 21:18:58,413,56.0,219.0,51.0,251.0,,60.0,1499.0,A lightweight library for PyTorch training tools and utilities.,77.0,21,False,,,,torchnet,,,,['pytorch'],,,https://pypi.org/project/torchnet,16491.0,16491.0,,,,,,,,3.0,,,,,,,,,,,,,,,
630,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31,,112.0,29.0,31.0,54.0,50.0,1493.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,21,False,,,,higher,,,,['pytorch'],214.0,214.0,https://pypi.org/project/higher,14110.0,14110.0,,,,,,,,3.0,,,,,,,,,,,,,,,
631,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298,,361.0,63.0,47.0,37.0,72.0,1465.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,21,False,2018-06-03 13:51:56,1.0.0,5.0,anago,,,,['tensorflow'],31.0,31.0,https://pypi.org/project/anago,89.0,89.0,,,,,,,,3.0,,,,,,,,,,,,,,,
632,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2022-10-17 19:34:58.000000,2022-10-17 19:34:56,1930,,275.0,46.0,799.0,66.0,485.0,1463.0,jiant is an nlp toolkit.,59.0,21,True,2021-05-10 18:55:49,2.2.0,19.0,jiant,,,,,2.0,2.0,https://pypi.org/project/jiant,59.0,59.0,,,,,,,,3.0,,,,,,,,,,,,,,,
633,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2023-01-04 18:56:26.000000,2023-01-04 18:56:26,987,19.0,212.0,33.0,25.0,13.0,140.0,1359.0,A library for graph deep learning research.,36.0,21,False,2022-07-14 07:05:26,1.0.0,9.0,dig,,,,,,,https://pypi.org/project/dig,458.0,458.0,,,,,,,,3.0,,,,,,,,,,,,,,,
634,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2022-11-22 02:20:39.000000,2020-02-04 21:10:25,334,,223.0,65.0,47.0,36.0,90.0,1224.0,A TensorFlow recommendation algorithm and framework in Python.,9.0,21,False,,,,tensorrec,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/tensorrec,2889.0,2889.0,,,,,,,,3.0,,,,,,,,,,,,,,,
635,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2022-12-19 12:55:19.000000,2022-12-08 21:27:29,336,2.0,207.0,38.0,246.0,29.0,171.0,1207.0,A framework for Privacy Preserving Machine Learning.,31.0,21,True,2020-04-21 13:59:37,0.1,1.0,crypten,,,,['pytorch'],25.0,25.0,https://pypi.org/project/crypten,489.0,489.0,,,,,,,,3.0,,,,,,,,,,,,,,,
636,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-01-07 13:17:28.000000,2022-08-31 13:13:15,103,,68.0,36.0,13.0,6.0,26.0,1093.0,A Graph Neural Network Library in Jax.,17.0,21,True,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],51.0,51.0,https://pypi.org/project/jraph,1461.0,1553.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,1382.0,,,,,3.0,,,,,,,,,,,,,,,
637,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-11-21 02:29:02.000000,2022-11-16 08:00:28,603,2.0,192.0,57.0,453.0,135.0,286.0,1087.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,21,True,,,,tf-encrypted,,,,['tensorflow'],64.0,64.0,https://pypi.org/project/tf-encrypted,704.0,704.0,,,,,,,,3.0,,,,,,,,,,,,,,,
638,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2022-08-09 20:28:48.000000,2022-02-11 18:01:55,1106,,173.0,55.0,149.0,67.0,97.0,1049.0,Python Library for Model Interpretation/Explanations.,36.0,21,False,2018-09-21 06:46:11,1.1.2,15.0,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,12306.0,13134.0,https://anaconda.org/conda-forge/skater,2021-11-15 19:51:51.883,55504.0,,,,,3.0,,,,,,,,,,,,,,,
639,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-01-09 13:23:23.000000,2023-01-09 12:31:15,193,6.0,70.0,30.0,92.0,6.0,17.0,971.0,,20.0,21,False,2023-01-09 13:23:23,0.1.5,6.0,rlax,,,,['jax'],98.0,98.0,https://pypi.org/project/rlax,2743.0,2743.0,,,,,,,,3.0,,,,,,,,,,,,,,,
640,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2022-06-30 08:14:18.000000,2022-06-30 08:14:18,208,,107.0,50.0,98.0,37.0,51.0,964.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,21,True,2021-11-18 20:27:53,0.3.1,7.0,tf-explain,,,,['tensorflow'],153.0,153.0,https://pypi.org/project/tf-explain,1654.0,1654.0,,,,,,,,3.0,,,,,,,,,,,,,,,
641,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2023-01-06 04:42:54.000000,2023-01-06 04:40:02,161,7.0,98.0,35.0,22.0,15.0,94.0,954.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,14.0,21,True,2023-01-06 04:55:10,2.0.9,65.0,ngt,,,,,,,https://pypi.org/project/ngt,15051.0,15051.0,,,,,,,,3.0,,,,,,,,,,,,,,,
642,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205,,247.0,46.0,45.0,25.0,127.0,934.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,21,False,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/aocr,159.0,159.0,,,,,,,,3.0,,,,,,,,,,,,,,,
643,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-01-22 08:05:07.000000,2023-01-22 08:05:07,398,97.0,92.0,12.0,58.0,5.0,81.0,815.0,A standard framework for modelling Deep Learning Models for tabular data.,15.0,21,True,2023-01-20 12:52:22,1.0.1,3.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,1990.0,1990.0,,,,,,,,3.0,,,,,,,,,,,,,,,
644,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,,2016-08-17 10:58:05.000,2023-01-26 13:41:33.000000,2023-01-19 13:02:52,2056,1.0,183.0,41.0,499.0,56.0,352.0,786.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,39.0,21,False,2022-07-14 08:05:24,1.4.0,39.0,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,33422.0,33903.0,https://anaconda.org/conda-forge/smac,2022-09-21 22:16:32.932,10588.0,,,,,3.0,,,,,,,,,,,,,,,
645,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-12-10 12:18:17.000000,2022-01-05 20:19:46,328,,144.0,28.0,104.0,63.0,56.0,776.0,Source code/webpage/demos for the What-If Tool.,20.0,21,True,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,,,https://pypi.org/project/witwidget,8675.0,59988.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1561900.0,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,930.0,,,,,,,,,,
646,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-11-21 21:49:41.000000,2019-11-15 21:43:53,221,,158.0,77.0,97.0,49.0,43.0,757.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,21,False,2018-11-16 20:50:02,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorframes,33016.0,33016.0,,,,,,,,3.0,,,,,,,,,,,,,,,
647,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2021-03-26 19:56:57.000000,2021-03-26 19:56:57,430,,67.0,28.0,422.0,10.0,237.0,630.0,torchbearer: A model fitting library for PyTorch.,13.0,21,False,2020-01-31 14:07:22,0.5.3,24.0,torchbearer,,,,['pytorch'],71.0,71.0,https://pypi.org/project/torchbearer,336.0,336.0,,,,,,,,3.0,,,,,,,,,,,,,,,
648,HpBandSter,automl/HpBandSter,hyperopt,,https://github.com/automl/HpBandSter,https://github.com/automl/HpBandSter,BSD-3-Clause,2017-12-17 20:28:20.000,2022-10-16 06:18:34.000000,2022-04-22 06:33:31,188,,110.0,26.0,23.0,54.0,35.0,557.0,a distributed Hyperband implementation on Steroids.,11.0,21,True,2019-07-30 12:47:43,1.0,1.0,hpbandster,conda-forge/hpbandster,,,,294.0,294.0,https://pypi.org/project/hpbandster,13667.0,13903.0,https://anaconda.org/conda-forge/hpbandster,2020-12-11 15:57:39.186,5908.0,,,,,3.0,,,,,,,,,,,,,,,
649,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-08-16 18:12:08.000000,2022-08-16 17:43:49,1877,,55.0,18.0,215.0,51.0,265.0,555.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,True,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,40.0,40.0,https://pypi.org/project/neuraxle,243.0,243.0,,,,,,,,3.0,,,,,,,,,,,,,,,
650,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2022-12-28 17:45:22.000000,2022-12-02 22:39:51,750,13.0,61.0,18.0,107.0,8.0,45.0,534.0,A simplified framework and utilities for PyTorch.,19.0,21,False,2022-12-02 22:43:43,1.14,33.0,poutyne,,,,['pytorch'],103.0,103.0,https://pypi.org/project/poutyne,3672.0,3672.0,,,,,,,,3.0,,,,,,,,,,,,,,,
651,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2022-11-29 07:53:00.000000,2021-12-19 09:41:43,133,,48.0,12.0,20.0,10.0,37.0,468.0,Joyplots in Python with matplotlib & pandas.,6.0,21,False,,,5.0,joypy,conda-forge/joypy,,,,240.0,240.0,https://pypi.org/project/joypy,14203.0,14595.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,18067.0,,,,,3.0,,,,,,,,,,,,,,,
652,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2023-01-21 14:29:29.000000,2023-01-21 06:23:57,2147,24.0,38.0,11.0,8.0,9.0,44.0,430.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,6.0,21,True,2022-11-18 15:49:51,4.3,26.0,hyperactive,,,,,17.0,17.0,https://pypi.org/project/hyperactive,581.0,583.0,,,,,,,,3.0,108.0,,,,,,,,,,,,,,
653,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2023-01-22 14:30:23.000000,2020-06-10 01:07:39,253,,92.0,21.0,53.0,24.0,18.0,419.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,21,False,2020-06-10 01:13:04,0.4.3,6.0,rrcf,,,,,43.0,43.0,https://pypi.org/project/rrcf,7948.0,7948.0,,,,,,,,3.0,,,,,,,,,,,,,,,
654,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2023-01-24 11:55:28.000000,2023-01-18 10:29:35,416,3.0,89.0,34.0,274.0,63.0,170.0,412.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",17.0,21,True,2019-09-11 11:25:15,0.6,5.0,tick,,,,,67.0,67.0,https://pypi.org/project/tick,817.0,820.0,,,,,,,,3.0,235.0,,,,,,,,,,,,,,
655,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-01-09 20:08:52.000000,2023-01-09 20:06:01,2410,1.0,51.0,25.0,230.0,57.0,195.0,376.0,Studio: Simplify and expedite model building process.,22.0,21,True,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,305.0,305.0,,,,,,,,3.0,,,,,,,,,,,,,,,
656,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2023-01-03 15:54:10.000000,2023-01-03 15:53:56,6439,12.0,129.0,36.0,341.0,41.0,113.0,327.0,Neuroimaging in Python FMRI analysis package.,64.0,21,True,,,2.0,nipy,conda-forge/nipy,,,,,,https://pypi.org/project/nipy,1261.0,2767.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,99457.0,,,,,3.0,,,,,,,,,,,,,,,
657,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2022-11-28 16:27:26.935000,2022-11-26 14:10:40,215,3.0,46.0,13.0,192.0,7.0,177.0,234.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",11.0,21,False,,,11.0,pystan,conda-forge/pystan,,,,,,https://pypi.org/project/pystan,2116065.0,2143481.0,https://anaconda.org/conda-forge/pystan,2022-11-28 16:27:26.935,1919148.0,,,,,3.0,,,,,,,,,,,,,,,
658,py3nvml,fbcotter/py3nvml,gpu-utilities,,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000,2022-10-29 15:10:50.926000,2022-04-14 09:41:50,86,,28.0,13.0,9.0,3.0,12.0,213.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,9.0,21,False,2019-10-11 13:39:49,0.2.4,6.0,py3nvml,conda-forge/py3nvml,,,,615.0,615.0,https://pypi.org/project/py3nvml,72629.0,73726.0,https://anaconda.org/conda-forge/py3nvml,2022-10-29 15:10:50.926,39511.0,,,,,3.0,,,,,,,,,,,,,,,
659,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2021-12-28 13:59:30.000000,2018-07-23 21:04:09,90,,26.0,6.0,18.0,3.0,9.0,144.0,Get list of common stop words in various languages in Python.,8.0,21,False,2018-07-23 20:58:34,2018.7.23,7.0,stop-words,,,,,1739.0,1739.0,https://pypi.org/project/stop-words,136747.0,136747.0,,,,,,,,3.0,,,,,,,,,,,,,,,
660,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2022-07-02 09:54:39.000000,2020-06-03 05:58:03,146,,1297.0,263.0,66.0,91.0,130.0,5984.0,Audio fingerprinting and recognition in Python.,23.0,20,False,,,,PyDejavu,,,,,26.0,26.0,https://pypi.org/project/PyDejavu,83.0,83.0,,,,,,,,3.0,,,,,,,,,,,,,,,
661,gpt-2-simple,minimaxir/gpt-2-simple,nlp,,https://github.com/minimaxir/gpt-2-simple,https://github.com/minimaxir/gpt-2-simple,,2019-04-13 20:00:52.000,2022-12-14 11:50:45.000000,2022-05-22 02:02:04,149,,610.0,73.0,53.0,156.0,99.0,3113.0,Python package to easily retrain OpenAIs GPT-2 text-generating model on new texts.,21.0,20,False,2021-10-18 02:38:39,0.8.1,17.0,gpt-2-simple,,,,['tensorflow'],,,https://pypi.org/project/gpt-2-simple,4986.0,4994.0,,,,,,,,3.0,382.0,,,,,,,,,,,,,,
662,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-11-07 16:21:47.000000,2022-11-07 16:21:47,957,1.0,438.0,169.0,120.0,14.0,112.0,2884.0,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,38.0,20,True,2020-11-17 12:32:37,0.5.5.1,13.0,nlp-architect,,,,,9.0,9.0,https://pypi.org/project/nlp-architect,81.0,81.0,,,,,,,,3.0,,,,,,,,,,,,,,,
663,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2023-01-06 02:32:36.000000,2021-05-06 12:10:38,127,,131.0,48.0,33.0,,30.0,2775.0,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-01 13:59:02,0.0.11,2.0,opyrator,conda-forge/opyrator,,,,42.0,42.0,https://pypi.org/project/opyrator,157.0,228.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,860.0,,,,,3.0,,,,,,,,,,,,,,,
664,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2022-10-28 22:04:55.000000,2022-10-28 22:04:55,271,1.0,227.0,44.0,108.0,55.0,62.0,2697.0,"Text preprocessing, representation and visualization from zero to hero.",20.0,20,True,2021-07-01 16:53:52,1.1.0,4.0,texthero,,,,,,,https://pypi.org/project/texthero,22073.0,22075.0,,,,,,,,3.0,98.0,,,,,,,,,,,,,,
665,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-01-06 06:52:45.000000,2023-01-06 06:52:45,245,9.0,284.0,52.0,203.0,144.0,103.0,2560.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,15.0,20,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,1288.0,1305.0,,,,,,,,3.0,651.0,,,,,,,,,,,,,,
666,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,,2014-08-23 03:38:20.000,2022-12-22 08:43:18.000000,2020-04-02 01:05:35,46,,812.0,87.0,28.0,27.0,80.0,2521.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2014-11-19 19:20:33,1.0.2,1.0,deepwalk,,,,,59.0,59.0,https://pypi.org/project/deepwalk,2276.0,2276.0,,,,,,,,3.0,,,,,,,,,,,,,,,
667,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120,,599.0,89.0,29.0,20.0,51.0,2201.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,20,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,,,https://pypi.org/project/python_speech_features,33694.0,33694.0,,,,,,,,3.0,,,,,,,,,,,,,,,
668,hiddenlayer,waleedka/hiddenlayer,ml-experiments,,https://github.com/waleedka/hiddenlayer,https://github.com/waleedka/hiddenlayer,MIT,2018-05-18 22:34:51.000,2022-06-23 20:25:11.000000,2020-04-24 06:58:09,58,,241.0,43.0,12.0,53.0,35.0,1667.0,"Neural network graphs and training metrics for PyTorch, Tensorflow, and Keras.",6.0,20,False,2018-12-03 04:33:29,0.2,1.0,hiddenlayer,,,,"['pytorch', 'tensorflow', 'jupyter']",152.0,152.0,https://pypi.org/project/hiddenlayer,2257.0,2257.0,,,,,,,,3.0,,,,,,,,,,,,,,,
669,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2022-10-31 03:14:01.876000,2022-01-30 01:22:30,743,,180.0,39.0,110.0,48.0,42.0,1623.0,"Large-scale linear classification, regression and ranking in Python.",17.0,20,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],116.0,116.0,https://pypi.org/project/sklearn-contrib-lightning,1042.0,3421.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2022-10-31 03:14:01.876,184621.0,,,,,3.0,257.0,,,,,,,,,,,,,,
670,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2022-07-01 09:55:35.000000,2021-07-08 19:03:55,108,,201.0,44.0,12.0,4.0,51.0,1508.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,20,False,,,,geffnet,,,,['pytorch'],157.0,157.0,https://pypi.org/project/geffnet,6708.0,6708.0,,,,,,,,3.0,,,,,,,,,,,,,,,
671,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904,,200.0,53.0,51.0,61.0,148.0,1449.0,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2019-11-17 09:36:51,0.3.4,5.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,249.0,283.0,,,,,,,,3.0,2558.0,,,,,,,,,,,,,,
672,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2022-05-29 19:09:18.000000,2022-05-29 19:09:18,309,,176.0,27.0,56.0,19.0,35.0,1128.0,A Toolbox for Adversarial Robustness Research.,21.0,20,False,,,,advertorch,,,,['pytorch'],102.0,102.0,https://pypi.org/project/advertorch,356.0,356.0,,,,,,,,3.0,,,,,,,,,,,,,,,
673,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284,,184.0,52.0,12.0,16.0,42.0,1009.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27,0.4.6,12.0,tensornets,,,,['tensorflow'],56.0,56.0,https://pypi.org/project/tensornets,114.0,114.0,,,,,,,,3.0,,,,,,,,,,,,,,,
