,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,snap_id,dnf_id,yay_id
736,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,468.0,83.0,179.0,100.0,161.0,3368.0,A high performance and generic framework for distributed DNN training.,21.0,18,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,56.0,84.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1291.0,3.0,,,,,,,,,,,,,,,
737,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2022-12-20 12:08:59.000000,2022-12-20 12:08:50,680.0,1.0,449.0,217.0,16.0,24.0,3.0,3064.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,18,True,2021-10-07 14:56:30,0.11.11,12.0,finmarketpy,,,,,7.0,7.0,https://pypi.org/project/finmarketpy,90.0,90.0,,,,,,,,3.0,44.0,,,,,,,,,,,,,,
738,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2022-12-21 23:38:02.000000,2020-02-09 21:03:48,299.0,,405.0,109.0,83.0,62.0,48.0,2835.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,119.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,8225.0,,,,,3.0,,,,,,,,,,,,,,,
739,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,,350.0,86.0,4.0,3.0,18.0,2040.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,18,True,,,,pdftabextract,,,,,42.0,42.0,https://pypi.org/project/pdftabextract,304.0,304.0,,,,,,,,3.0,,,,,,,,,,,,,,,
740,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-02 00:01:12.000000,2022-05-24 23:48:09,791.0,,66.0,13.0,1002.0,113.0,65.0,1616.0,Version control for machine learning.,17.0,18,True,2021-03-11 20:50:26,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,204.0,204.0,,,,,,,,3.0,,,,,,,,,,,,,,,
741,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,95.0,39.0,13.0,13.0,9.0,1255.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,71.0,71.0,https://pypi.org/project/doc2text,1649.0,1649.0,,,,,,,,3.0,,,,,,,,,,,,,,,
742,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,175.0,34.0,15.0,18.0,22.0,784.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,18,False,,,,tffm,,,,['tensorflow'],12.0,12.0,https://pypi.org/project/tffm,1142.0,1142.0,,,,,,,,3.0,,,,,,,,,,,,,,,
743,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-10-24 19:29:28.000000,2022-02-14 20:43:06,145.0,,149.0,18.0,41.0,21.0,56.0,771.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12,1.2.1.post2,7.0,robustness,conda-forge/robustness,,,,112.0,112.0,https://pypi.org/project/robustness,373.0,560.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,5819.0,,,,,3.0,,,,,,,,,,,,,,,
744,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-03-02 03:20:15.000000,2023-03-02 03:20:15,851.0,38.0,112.0,30.0,740.0,15.0,49.0,712.0,Machine learning framework for both deep learning and traditional algorithms.,33.0,18,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,67.0,67.0,,,,,,,,3.0,,,,,,,,,,,,,,,
745,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2023-03-02 14:02:00.000000,2023-03-02 14:01:56,1491.0,2.0,72.0,35.0,611.0,23.0,117.0,672.0,Scikit-learn style model finetuning for NLP.,20.0,18,True,2019-01-18 20:10:51,0.5.14,14.0,finetune,,,,"['tensorflow', 'sklearn']",9.0,9.0,https://pypi.org/project/finetune,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,
746,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,30.0,31.0,5.0,24.0,542.0,Python module for machine learning time series:.,14.0,18,True,,,,seglearn,,,,,35.0,35.0,https://pypi.org/project/seglearn,1395.0,1395.0,,,,,,,,3.0,,,,,,,,,,,,,,,
747,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2022-12-28 17:45:22.000000,2022-12-02 22:39:51,750.0,1.0,61.0,18.0,107.0,8.0,45.0,540.0,A simplified framework and utilities for PyTorch.,19.0,18,False,2022-12-02 22:43:43,1.14,33.0,poutyne,,,,['pytorch'],105.0,105.0,https://pypi.org/project/poutyne,5442.0,5442.0,,,,,,,,3.0,,,,,,,,,,,,,,,
748,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2022-12-15 10:05:41.000000,2022-12-12 16:42:53,858.0,1.0,92.0,42.0,59.0,43.0,21.0,528.0,Bias and Fairness Audit Toolkit.,17.0,18,True,,,,aequitas,,,,,125.0,125.0,https://pypi.org/project/aequitas,2586.0,2586.0,,,,,,,,3.0,,,,,,,,,,,,,,,
749,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,133.0,59.0,72.0,18.0,71.0,522.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,14.0,14.0,https://pypi.org/project/atm,96.0,96.0,,,,,,,,3.0,,,,,,,,,,,,,,,
750,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2023-03-01 23:43:35.000000,2021-06-13 00:22:13,176.0,,108.0,19.0,16.0,66.0,24.0,474.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,18,False,,,,deepmatcher,,,,,22.0,22.0,https://pypi.org/project/deepmatcher,3747.0,3747.0,,,,,,,,3.0,,,,,,,,,,,,,,,
751,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,32.0,15.0,148.0,39.0,66.0,442.0,A High Level API for Deep Learning in JAX.,18.0,18,True,2022-03-23 21:47:54,0.8.6,21.0,elegy,,,,"['tensorflow', 'jax']",37.0,37.0,https://pypi.org/project/elegy,821.0,821.0,,,,,,,,3.0,,,,,,,,,,,,,,,
752,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204.0,,85.0,24.0,18.0,5.0,20.0,441.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],10.0,10.0,https://pypi.org/project/caserecommender,187.0,187.0,,,,,,,,3.0,,,,,,,,,,,,,,,
753,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-02-27 22:51:28.000000,2023-02-27 22:51:28,276.0,1.0,65.0,13.0,125.0,13.0,135.0,433.0,A Python library for dynamic classifier and ensemble selection.,15.0,18,True,,,,deslib,,,,['sklearn'],36.0,36.0,https://pypi.org/project/deslib,14532.0,14532.0,,,,,,,,3.0,,,,,,,,,,,,,,,
754,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178.0,,38.0,10.0,29.0,14.0,17.0,397.0,A python package for animating plots build on matplotlib.,7.0,18,False,2019-03-05 21:32:47,0.4.1,7.0,animatplot,conda-forge/animatplot,,,,43.0,43.0,https://pypi.org/project/animatplot,501.0,718.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,10639.0,,,,,3.0,,,,,,,,,,,,,,,
755,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2023-02-06 13:38:46.000000,2023-02-06 13:38:46,358.0,4.0,93.0,17.0,3.0,3.0,27.0,386.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,18,True,,,,chefboost,,,,,33.0,33.0,https://pypi.org/project/chefboost,1152.0,1152.0,,,,,,,,3.0,,,,,,,,,,,,,,,
756,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2023-01-06 21:51:49.000000,2023-01-06 21:49:52,258.0,2.0,70.0,5.0,6.0,2.0,58.0,367.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,7.0,18,True,,,,featurewiz,,,,,37.0,37.0,https://pypi.org/project/featurewiz,15946.0,15946.0,,,,,,,,3.0,,,,,,,,,,,,,,,
757,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-03-01 18:20:42.000000,2023-01-18 12:55:42,253.0,6.0,76.0,20.0,229.0,4.0,14.0,360.0,A toolkit that streamlines and automates the generation of model cards.,20.0,18,True,2022-02-24 21:00:01,1.3.0,6.0,model-card-toolkit,,,,,13.0,13.0,https://pypi.org/project/model-card-toolkit,890.0,890.0,,,,,,,,3.0,,,,,,,,,,,,,,,
758,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,16.0,5.0,217.0,2.0,26.0,342.0,Camphr - NLP libary for creating pipeline components.,7.0,18,False,2020-08-21 04:45:06,0.7.0,21.0,camphr,,,,['spacy'],12.0,12.0,https://pypi.org/project/camphr,312.0,312.0,,,,,,,,3.0,,,,,,,,,,,,,,,
759,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46.0,10.0,37.0,27.0,37.0,334.0,Data imputations library to preprocess datasets with missing data.,11.0,18,False,,,,impyute,,,,,170.0,170.0,https://pypi.org/project/impyute,8042.0,8042.0,,,,,,,,3.0,,,,,,,,,,,,,,,
760,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46.0,25.0,19.0,16.0,15.0,327.0,Logging MXNet data for visualization in TensorBoard.,9.0,18,False,2018-05-22 20:20:50,0.1.0,1.0,mxboard,,,,['mxnet'],183.0,183.0,https://pypi.org/project/mxboard,6829.0,6829.0,,,,,,,,3.0,,,,,,,,,,,,,,,
761,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,16.0,41.0,319.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,26.0,26.0,https://pypi.org/project/parameter-sherpa,784.0,784.0,,,,,,,,3.0,,,,,,,,,,,,,,,
762,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-01-25 05:25:01.000000,2022-05-17 17:14:41,62.0,,55.0,8.0,9.0,6.0,13.0,306.0,TextAugment: Text Augmentation Library.,6.0,18,True,2020-11-05 15:04:26,1.3.4,8.0,textaugment,,,,,42.0,42.0,https://pypi.org/project/textaugment,3468.0,3469.0,,,,,,,,3.0,54.0,,,,,,,,,,,,,,
763,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-02-08 19:39:58.000000,2023-02-07 22:25:53,311.0,2.0,74.0,24.0,315.0,5.0,9.0,298.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,18,False,2022-12-13 18:57:59,0.43.0,22.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,770.0,770.0,,,,,,,,3.0,,,,,,,,,,,,,,,
764,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2023-02-07 20:17:56.000000,2023-02-07 20:17:52,60.0,2.0,49.0,25.0,41.0,8.0,10.0,283.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,18,False,,,,sk-dist,,,,"['sklearn', 'spark']",14.0,14.0,https://pypi.org/project/sk-dist,210154.0,210154.0,,,,,,,,3.0,,,,,,,,,,,,,,,
765,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2023-02-02 20:28:31.000000,2023-02-02 20:28:31,488.0,1.0,33.0,6.0,9.0,6.0,41.0,270.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,10.0,18,False,2022-05-07 07:57:06,0.7.0,6.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],,,https://pypi.org/project/scikit-posthocs,37598.0,45880.0,https://anaconda.org/conda-forge/scikit-posthocs,2022-05-08 18:15:36.676,240190.0,,,,,3.0,27.0,,,,,,,,,,,,,,
766,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-03-02 08:15:08.000000,2023-03-02 08:14:57,468.0,80.0,16.0,4.0,187.0,,,184.0,Free automated data enrichment library for machine learning searches through thousands of ready-to-use features from..,8.0,18,False,2022-08-26 07:24:03,1.1.16,80.0,upgini,,,,,1.0,1.0,https://pypi.org/project/upgini,3157.0,3157.0,,,,,,,,3.0,,,,,,,,,,,,,,,
767,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2023-02-16 08:59:44.000000,2023-02-16 08:51:04,256.0,1.0,27.0,11.0,189.0,19.0,72.0,171.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,18,False,2020-10-12 12:26:09,0.5.1,3.0,celer,,,,['sklearn'],18.0,18.0,https://pypi.org/project/celer,625.0,625.0,,,,,,,,3.0,,,,,,,,,,,,,,,
768,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,1.0,386.0,100.0,54.0,55.0,48.0,2840.0,Quickly search over billions of images.,19.0,17,False,2017-02-06 08:12:01,1.1.2,10.0,image_match,,,,,,,https://pypi.org/project/image_match,1161.0,1161.0,,,,,,,,3.0,,,,,,,,,rhsimplex/image-match,,,,,,
769,Mara Pipelines,mara/mara-pipelines,data-pipelines,,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000,2023-03-01 08:13:11.000000,2023-03-01 08:13:07,159.0,8.0,96.0,57.0,67.0,17.0,16.0,1980.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",17.0,17,True,2022-09-22 07:21:29,3.2.0,9.0,mara-pipelines,,,,,,,https://pypi.org/project/mara-pipelines,120.0,120.0,,,,,,,,3.0,,,,,,,,,,,,,,,
770,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,250.0,56.0,65.0,7.0,31.0,1289.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,17,True,,,,advbox,,,,,,,https://pypi.org/project/advbox,35.0,35.0,,,,,,,,3.0,,,,,,,,,,,,,,,
771,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2022-09-10 19:14:50.000000,2020-05-03 16:12:29,469.0,,134.0,36.0,43.0,18.0,11.0,912.0,"A program for financial portfolio management, analysis and optimisation.",5.0,17,False,,,5.0,FinQuant,,,,,33.0,33.0,https://pypi.org/project/FinQuant,293.0,293.0,,,,,,,,3.0,,,,,,,,,,,,,,,
772,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,139.0,15.0,24.0,57.0,69.0,833.0,PyTorch to Keras model convertor.,13.0,17,False,,,1.0,pytorch2keras,,,,,68.0,68.0,https://pypi.org/project/pytorch2keras,531.0,531.0,,,,,,,,3.0,,,,,,,,,,,,,,,
773,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400.0,,218.0,31.0,37.0,37.0,20.0,764.0,An open source python library for scalable Bayesian optimisation.,13.0,17,True,,,,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,36869.0,36869.0,,,,,,,,3.0,,,,,,,,,,,,,,,
774,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2022-04-07 20:52:55.000000,2022-04-07 20:49:56,235.0,,37.0,12.0,13.0,8.0,16.0,717.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,17,True,2021-12-11 21:24:11,1.0,15.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],15.0,15.0,https://pypi.org/project/tensor-sensor,2167.0,2275.0,https://anaconda.org/conda-forge/tensor-sensor,2021-12-11 23:37:02.831,1842.0,,,,,3.0,,,,,,,,,,,,,,,
775,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-12-27 15:34:10.000000,2020-04-25 18:37:42,198.0,,99.0,24.0,48.0,19.0,35.0,701.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,,,,matrixprofile-ts,,,,,20.0,20.0,https://pypi.org/project/matrixprofile-ts,525.0,525.0,,,,,,,,3.0,,,,,,,,,,,,,,,
776,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2022-10-09 22:43:23.000000,2021-10-13 21:05:33,5078.0,,81.0,19.0,58.0,2.0,13.0,677.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,False,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,2991.0,2991.0,,,,,,,,3.0,19.0,,,,,,,,,,,,,,
777,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2022-12-06 13:20:46.000000,2022-07-27 19:55:38,93.0,,45.0,13.0,9.0,21.0,17.0,615.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,True,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,15.0,15.0,https://pypi.org/project/parallelformers,1507.0,1507.0,,,,,,,,3.0,,,,,,,,,,,,,,,
778,kale,kubeflow-kale/kale,data-pipelines,,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000,2023-01-06 03:22:37.000000,2021-10-20 12:44:09,644.0,,119.0,18.0,278.0,87.0,77.0,585.0,Kubeflows superfood for Data Scientists.,10.0,17,False,2021-05-19 12:53:14,0.7.0,7.0,kubeflow-kale,,,,['jupyter'],,,https://pypi.org/project/kubeflow-kale,337.0,337.0,,,,,,,,3.0,,,,,,,,,,,,,,,
779,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-11-22 07:53:52.000000,2021-09-16 17:56:31,171.0,,135.0,35.0,77.0,8.0,54.0,564.0,Code for the TCAV ML interpretability project.,19.0,17,False,2018-11-21 15:34:40,0.2,2.0,tcav,,,,['tensorflow'],17.0,17.0,https://pypi.org/project/tcav,104.0,104.0,,,,,,,,3.0,,,,,,,,,,,,,,,
780,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2023-02-26 21:59:46.000000,2023-02-22 13:30:06,266.0,5.0,97.0,17.0,18.0,6.0,72.0,548.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",8.0,17,True,,,2.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,6074.0,6074.0,,,,,,,,3.0,,,,,,,,,,,,,,,
781,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,163.0,56.0,20.0,38.0,60.0,529.0,,13.0,17,False,,,,pyhsmm,,,,,25.0,25.0,https://pypi.org/project/pyhsmm,75.0,75.0,,,,,,,,3.0,,,,,,,,,,,,,,,
782,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-03-02 00:11:26.000000,2023-01-19 20:20:40,2152.0,4.0,53.0,11.0,210.0,,87.0,378.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,18.0,17,True,2022-08-21 21:16:57,0.1.1,11.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,56.0,56.0,,,,,,,,3.0,,,,,,,,,,,,,,,
783,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2023-02-10 06:20:14.000000,2021-02-15 17:10:59,283.0,,66.0,22.0,48.0,14.0,19.0,376.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,17,False,,,5.0,skrebate,conda-forge/skrebate,,,['sklearn'],,,https://pypi.org/project/skrebate,3130.0,3590.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,28573.0,,,,,3.0,,,,,,,,,,,,,,,
784,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,32.0,23.0,21.0,16.0,10.0,344.0,Interactive plotting for Pandas using Vega-Lite.,9.0,17,False,,,,pdvega,,,,,75.0,75.0,https://pypi.org/project/pdvega,281.0,281.0,,,,,,,,3.0,,,,,,,,,,,,,,,
785,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-07-07 13:45:09.000000,2022-07-07 13:45:02,146.0,,42.0,15.0,1.0,7.0,3.0,344.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,2.0,17,True,,,,suod,,,,,466.0,466.0,https://pypi.org/project/suod,28592.0,28592.0,,,,,,,,3.0,,,,,,,,,,,,,,,
