,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
691,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,166.0,56.0,14.0,27.0,19.0,1001.0,python toolbox for visualizing geographical data and making maps.,8.0,20,False,,,1.0,geoplotlib,conda-forge/geoplotlib,,,,161.0,161.0,https://pypi.org/project/geoplotlib,1378.0,1565.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,5063.0,,,,,3.0,,,,,,,,,,,,,,,
692,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2023-01-03 12:07:57.000000,2022-11-22 10:31:22,441.0,,202.0,55.0,79.0,57.0,204.0,989.0,Line based ATR Engine based on OCRopy.,20.0,20,True,2022-03-21 11:52:48,2.2.2,34.0,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,1490.0,1490.0,,,,,,,,3.0,,,,,,,,,,,,,,,
693,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2023-06-16 19:18:16.533000,2020-04-17 02:27:44,79.0,,121.0,27.0,73.0,39.0,36.0,957.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,241810.0,241987.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7271.0,,,,,3.0,,,,,,,,,,,,,,,
694,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2023-06-16 13:21:24.079000,2022-12-12 08:52:31,580.0,,282.0,95.0,120.0,56.0,94.0,932.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",30.0,20,True,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,1139.0,1692.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,39832.0,,,,,3.0,,,,,,,,,,,,,,,
695,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2023-07-24 18:18:54.000000,2022-05-13 18:48:12,83.0,,175.0,24.0,58.0,7.0,27.0,898.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",16.0,20,False,,,,saliency,,,,['tensorflow'],62.0,62.0,https://pypi.org/project/saliency,4790.0,4790.0,,,,,,,,3.0,,,,,,,,,,,,,,,
696,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2023-03-28 16:16:19.000000,2023-03-28 16:16:19,301.0,,85.0,18.0,70.0,17.0,42.0,879.0,Audio processing by using pytorch 1D convolution network.,14.0,20,True,2020-11-08 10:18:26,0.2.0,2.0,nnAudio,,,,,119.0,119.0,https://pypi.org/project/nnAudio,4096.0,4096.0,,,,,,,,3.0,,,,,,,,,,,,,,,
697,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2023-03-30 20:05:58.000000,2019-11-15 21:43:53,221.0,,158.0,76.0,98.0,49.0,43.0,753.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorframes,31552.0,31552.0,,,,,,,,3.0,,,,,,,,,,,,,,,
698,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,152.0,38.0,46.0,39.0,49.0,744.0,Public facing deeplift repo.,11.0,20,False,,,21.0,deeplift,,,,,81.0,81.0,https://pypi.org/project/deeplift,730.0,730.0,,,,,,,,3.0,,,,,,,,,,,,,,,
699,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2023-07-02 20:27:29.000000,2021-07-30 15:06:27,104.0,,126.0,30.0,28.0,18.0,34.0,735.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,20,False,2021-07-30 15:07:28,0.3.0,14.0,sklearn-deap,,,,['sklearn'],40.0,40.0,https://pypi.org/project/sklearn-deap,378.0,378.0,,,,,,,,3.0,,,,,,,,,,,,,,,
700,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-06-16 19:19:30.367000,2023-06-05 07:08:03,591.0,2.0,119.0,16.0,50.0,20.0,114.0,672.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,31.0,20,True,2023-03-16 18:03:36,1.6.1,30.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,11292.0,13259.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-06-16 19:19:30.367,76722.0,,,,,3.0,,,,,,,,,,,,,,,
701,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,101.0,30.0,1.0,12.0,3.0,617.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,20,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",567.0,567.0,https://pypi.org/project/combo,110578.0,110578.0,,,,,,,,3.0,,,,,,,,,,,,,,,
702,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-08-01 07:56:04.000000,2023-05-12 14:10:10,860.0,,97.0,44.0,62.0,42.0,23.0,558.0,Bias and Fairness Audit Toolkit.,18.0,20,True,,,,aequitas,,,,,138.0,138.0,https://pypi.org/project/aequitas,1736.0,1736.0,,,,,,,,3.0,,,,,,,,,,,,,,,
703,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889000,2022-06-08 03:46:02,305.0,,102.0,9.0,14.0,5.0,16.0,555.0,Make Waffle Charts in Python.,6.0,20,False,,,5.0,pywaffle,conda-forge/pywaffle,,,,251.0,251.0,https://pypi.org/project/pywaffle,3137.0,3322.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,10397.0,,,,,3.0,,,,,,,,,,,,,,,
704,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-08-02 02:05:58.000000,2023-06-16 17:02:11,291.0,4.0,95.0,15.0,42.0,8.0,14.0,525.0,A library of metrics for evaluating recommender systems.,19.0,20,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,43.0,43.0,https://pypi.org/project/recmetrics,9826.0,9826.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,
705,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-03-27 07:10:33.000000,2023-03-27 07:10:33,410.0,,51.0,59.0,8.0,20.0,24.0,494.0,Python library assists deep learning on graphs.,17.0,20,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,62.0,62.0,https://pypi.org/project/deepsnap,501.0,501.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,
706,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2023-05-30 12:58:18.000000,2023-05-30 12:58:18,278.0,11.0,73.0,7.0,8.0,,69.0,450.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,9.0,20,True,,,,featurewiz,,,,,47.0,47.0,https://pypi.org/project/featurewiz,8158.0,8158.0,,,,,,,,3.0,,,,,,,,,,,,,,,
707,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2023-06-16 13:21:17.395000,2023-04-05 19:40:24,6447.0,,132.0,37.0,349.0,43.0,113.0,347.0,Neuroimaging in Python FMRI analysis package.,66.0,20,True,,,2.0,nipy,conda-forge/nipy,,,,,,https://pypi.org/project/nipy,1342.0,2782.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,105123.0,,,,,3.0,,,,,,,,,,,,,,,
708,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-08-09 11:51:34.000000,2023-05-03 22:38:20,315.0,,74.0,25.0,323.0,5.0,9.0,315.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,20,True,2023-05-03 22:54:39,0.44.0,23.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1589.0,1589.0,,,,,,,,3.0,,,,,,,,,,,,,,,
709,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2023-06-16 13:14:39.735000,2023-06-05 21:59:57,217.0,1.0,50.0,14.0,194.0,9.0,184.0,271.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",13.0,20,False,,,12.0,pystan,conda-forge/pystan,,,,,,https://pypi.org/project/pystan,1725414.0,1758978.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2584453.0,,,,,3.0,,,,,,,,,,,,,,,
710,pysparkling,svenkreiss/pysparkling,data-pipelines,,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,,2015-05-09 19:23:20.000,2023-06-16 19:25:18.270000,2022-11-13 18:39:01,1534.0,,42.0,9.0,140.0,7.0,21.0,259.0,A pure Python implementation of Apache Sparks RDD and DStream interfaces.,10.0,20,False,2022-11-13 18:39:51,0.6.2,27.0,pysparkling,conda-forge/pysparkling,,,,174.0,174.0,https://pypi.org/project/pysparkling,7476.0,7627.0,https://anaconda.org/conda-forge/pysparkling,2023-06-16 19:25:18.270,4394.0,,,,,3.0,,,,,,,,,,,,,,,
711,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:02:54.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,228.0,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:02:54,0.4.6,12.0,pyfasttext,,,,,349.0,349.0,https://pypi.org/project/pyfasttext,3700.0,3705.0,,,,,,,,3.0,364.0,,,,,,,,,,,,,,
712,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-02-16 21:22:03.000000,2023-02-06 22:03:09,575.0,,19.0,19.0,463.0,68.0,75.0,221.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-01-23 08:31:45,0.4.5,11.0,funsor,,,,['pytorch'],52.0,52.0,https://pypi.org/project/funsor,8757.0,8757.0,,,,,,,,3.0,,,,,,,,,,,,,,,
713,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-07-10 14:25:15.000000,2023-06-13 12:45:58,188.0,2.0,1087.0,97.0,46.0,345.0,275.0,5821.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,19,True,,,,pyslowfast,,,,['pytorch'],13.0,13.0,https://pypi.org/project/pyslowfast,18.0,18.0,,,,,,,,3.0,,,,,,,,,,,,,,,
714,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,775.0,224.0,25.0,7.0,122.0,5278.0,Build Graph Nets in Tensorflow.,11.0,19,True,,,,graph-nets,,,,['tensorflow'],4.0,4.0,https://pypi.org/project/graph-nets,1595.0,1595.0,,,,,,,,3.0,,,,,,,,,,,,,,,
715,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-06-12 18:21:59.000000,2023-06-12 18:21:59,114.0,2.0,345.0,101.0,16.0,51.0,17.0,3331.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",14.0,19,True,,,,tensorwatch,,,,,120.0,120.0,https://pypi.org/project/tensorwatch,1231.0,1231.0,,,,,,,,3.0,,,,,,,,,,,,,,,
716,gpt-2-simple,minimaxir/gpt-2-simple,nlp,,https://github.com/minimaxir/gpt-2-simple,https://github.com/minimaxir/gpt-2-simple,,2019-04-13 20:00:52.000,2022-12-14 11:50:45.000000,2022-05-22 02:02:04,149.0,,649.0,77.0,53.0,160.0,101.0,3322.0,Python package to easily retrain OpenAIs GPT-2 text-generating model on new texts.,21.0,19,False,2021-10-18 02:38:39,0.8.1,17.0,gpt-2-simple,,,,['tensorflow'],,,https://pypi.org/project/gpt-2-simple,4206.0,4215.0,,,,,,,,3.0,517.0,,,,,,,,,,,,,,
717,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,408.0,110.0,83.0,62.0,48.0,2892.0,Deep recommender models using PyTorch.,11.0,19,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,113.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8409.0,,,,,3.0,,,,,,,,,,,,,,,
718,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,254.0,33.0,18.0,23.0,37.0,2736.0,A small package to create visualizations of PyTorch execution graphs.,6.0,19,False,,,,,,,,,1250.0,1250.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
719,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,815.0,87.0,30.0,30.0,80.0,2580.0,DeepWalk - Deep Learning for Graphs.,10.0,19,False,2014-11-19 19:20:33,1.0.2,1.0,deepwalk,,,,,67.0,67.0,https://pypi.org/project/deepwalk,651.0,651.0,,,,,,,,3.0,,,,,,,,,,,,,,,
720,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-08-09 20:31:22.000000,2023-08-09 20:31:16,584.0,43.0,333.0,36.0,687.0,94.0,72.0,2398.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,66.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
721,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,,355.0,86.0,4.0,3.0,18.0,2082.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,19,False,,,,pdftabextract,,,,,45.0,45.0,https://pypi.org/project/pdftabextract,314.0,314.0,,,,,,,,3.0,,,,,,,,,,,,,,,
722,spark-deep-learning,databricks/spark-deep-learning,data-pipelines,,https://github.com/databricks/spark-deep-learning,https://github.com/databricks/spark-deep-learning,Apache-2.0,2017-05-31 17:30:28.000,2023-03-30 20:19:05.000000,2022-03-21 17:12:16,138.0,,460.0,156.0,142.0,78.0,27.0,1974.0,Deep Learning Pipelines for Apache Spark.,17.0,19,False,2020-01-08 19:50:31,1.6.0,9.0,,,,,['spark'],37.0,37.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
723,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2023-05-13 02:26:19.000000,2022-09-27 19:41:48,274.0,,127.0,102.0,149.0,15.0,20.0,1547.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,29.0,19,True,2020-05-05 20:16:54,0.8.3,1.0,lore,,,,,20.0,20.0,https://pypi.org/project/lore,980.0,980.0,,,,,,,,3.0,,,,,,,,,,,,,,,
724,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,157.0,46.0,3.0,13.0,15.0,1526.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,False,2020-11-18 08:18:54,0.4.0,11.0,lambda-networks,,,,['pytorch'],9.0,9.0,https://pypi.org/project/lambda-networks,3578.0,3578.0,,,,,,,,3.0,,,,,,,,,,,,,,,
725,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2023-05-22 21:34:54.000000,2020-02-04 21:10:25,334.0,,222.0,64.0,48.0,36.0,90.0,1239.0,A TensorFlow recommendation algorithm and framework in Python.,9.0,19,False,,,,tensorrec,,,,['tensorflow'],31.0,31.0,https://pypi.org/project/tensorrec,340.0,340.0,,,,,,,,3.0,,,,,,,,,,,,,,,
726,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297.0,,197.0,28.0,61.0,47.0,60.0,1043.0,fastFM: A Library for Factorization Machines.,20.0,19,False,2017-11-22 16:13:16,0.2.11,10.0,fastfm,,,,,109.0,109.0,https://pypi.org/project/fastfm,419.0,424.0,,,,,,,,3.0,580.0,,,,,,,,,,,,,,
727,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,139.0,17.0,11.0,41.0,43.0,975.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],94.0,94.0,https://pypi.org/project/performer-pytorch,6234.0,6234.0,,,,,,,,3.0,,,,,,,,,,,,,,,
728,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,132.0,36.0,16.0,8.0,3.0,912.0,Nudity detection with Python.,12.0,19,False,,,,nudepy,,,,,3507.0,3507.0,https://pypi.org/project/nudepy,1559.0,1559.0,,,,,,,,3.0,,,,,,,,,,,,,,,
729,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2023-06-16 19:21:11.893000,2022-02-14 20:43:06,145.0,,155.0,19.0,41.0,21.0,58.0,820.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,False,2020-12-01 06:11:12,1.2.1.post2,7.0,robustness,conda-forge/robustness,,,,147.0,147.0,https://pypi.org/project/robustness,241.0,442.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,7247.0,,,,,3.0,,,,,,,,,,,,,,,
730,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,1.0,123.0,18.0,24.0,24.0,39.0,767.0,python partial dependence plot toolbox.,7.0,19,True,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,36495.0,36868.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,18296.0,,,,,3.0,,,,,,,,,,,,,,,
731,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2023-06-12 22:12:53.000000,2023-06-12 22:12:53,449.0,2.0,70.0,25.0,157.0,41.0,60.0,745.0,,26.0,19,False,2022-02-01 00:17:20,1.6.0,7.0,objax,,,,['jax'],38.0,38.0,https://pypi.org/project/objax,461.0,461.0,,,,,,,,3.0,,,,,,,,,,,,,,,
732,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,145.0,38.0,33.0,25.0,39.0,745.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",19.0,19,True,2016-09-27 13:04:44,1.0.0,1.0,NearPy,,,,,85.0,85.0,https://pypi.org/project/NearPy,911.0,911.0,,,,,,,,3.0,,,,,,,,,,,,,,,
733,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,73.0,26.0,37.0,23.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,,,,https://pypi.org/project/test_tube,67822.0,67822.0,,,,,,,,3.0,17.0,,,,,,,,,,,,,,
734,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-08-09 15:53:02.000000,2023-08-09 13:58:21,1015.0,104.0,119.0,32.0,862.0,15.0,50.0,735.0,Machine learning framework for both deep learning and traditional algorithms.,34.0,19,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,107.0,107.0,,,,,,,,3.0,,,,,,,,,,,,,,,
735,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-08-09 16:48:02.000000,2023-08-09 16:44:38,1292.0,12.0,118.0,43.0,431.0,25.0,130.0,692.0,GPU accelerated signal processing.,46.0,19,True,2023-08-09 16:45:21,23.08.00,21.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
736,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,63.0,30.0,31.0,5.0,24.0,554.0,Python module for machine learning time series:.,14.0,19,True,,,,seglearn,,,,,44.0,44.0,https://pypi.org/project/seglearn,1410.0,1410.0,,,,,,,,3.0,,,,,,,,,,,,,,,
737,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,,2018-02-18 13:42:47.000,2023-02-14 11:18:28.000000,2023-02-14 11:18:28,249.0,,88.0,26.0,31.0,28.0,6.0,554.0,machine learning with logical rules in Python.,19.0,19,False,2020-12-11 09:37:02,1.0.1,1.0,skope-rules,,,,['sklearn'],284.0,284.0,https://pypi.org/project/skope-rules,54084.0,54084.0,,,,,,,,3.0,,,,,,,,,,,,,,,
738,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,2.0,68.0,40.0,17.0,13.0,22.0,551.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,27.0,27.0,https://pypi.org/project/n2,499.0,499.0,,,,,,,,3.0,,,,,,,,,,,,,,,
739,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172.0,,45.0,10.0,8.0,10.0,19.0,480.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,19,False,2020-02-28 17:43:07,0.5.0,1.0,apricot-select,,,,,69.0,69.0,https://pypi.org/project/apricot-select,17102.0,17102.0,,,,,,,,3.0,26.0,,,,,,,,,,,,,,
740,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-05-08 01:10:39.000000,2023-05-08 01:10:39,371.0,,95.0,29.0,19.0,35.0,8.0,460.0,A python library for Bayesian time series modeling.,6.0,19,True,2023-05-07 06:30:08,0.1.1.12,1.0,pydlm,,,,,31.0,31.0,https://pypi.org/project/pydlm,36430.0,36430.0,,,,,,,,3.0,,,,,,,,,,,,,,,
